"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Thomas Vanek","THOMAS.VANEK","8470598","14-15","MIN","L","R",1984-01-19,30,2003,1,5,80,1296.6,1030.2,236.1,0.4,2,-2.2,0.9,0,-0.5,-1.6,2.9,-2.2,-2.1,-1.5,-0.3,-0.5
"Thomas Vanek","THOMAS.VANEK","8470598","15-16","MIN","L","R",1984-01-19,31,2003,1,5,74,1155.2,929.1,185.1,1.4,3.1,-1,1.3,0,0.6,-1.2,4.5,-1,-0.6,2.9,0.6,1.1
"Thomas Vanek","THOMAS.VANEK","8470598","16-17","DET","L","R",1984-01-19,32,2003,1,5,48,701.6,550.5,134.9,0.1,8.3,-6.3,1.5,0,0.8,-0.5,9.7,-6.3,0.3,3.7,0.7,1.3
"Thomas Vanek","THOMAS.VANEK","8470598","16-17","FLA","L","R",1984-01-19,32,2003,1,5,20,277.7,227,44.5,0.2,1.6,-2.7,0.1,0,0.1,-0.2,1.6,-2.7,-0.2,-1.2,-0.2,-0.4
"Thomas Vanek","THOMAS.VANEK","8470598","17-18","CBJ","L","R",1984-01-19,33,2003,1,5,19,274.9,240.7,29.8,0.1,5.1,0.6,-0.3,0,-0.1,0,4.8,0.6,-0.1,5.3,1,2
"Thomas Vanek","THOMAS.VANEK","8470598","17-18","VAN","L","R",1984-01-19,33,2003,1,5,61,852.1,707.7,127.3,0.1,5.2,-3.1,1,0,-0.7,-0.7,6.2,-3.1,-1.4,1.8,0.3,0.7
"Thomas Vanek","THOMAS.VANEK","8470598","18-19","DET","L","R",1984-01-19,34,2003,1,5,64,903.1,710.7,161.8,0,2,-1.9,2.6,0,-0.4,-1.5,4.7,-1.9,-1.9,0.9,0.2,0.3
"Tim Berni","TIM.BERNI","8481072","22-23","CBJ","D","L",2000-02-11,22,2018,6,159,59,1000.9,968,7.5,22.5,-2.6,3.4,0.2,-0.3,-1.2,-0.8,-2.3,3.1,-2,-1.2,-0.2,-0.4
"Tim Brent","TIM.BRENT","8470283","10-11","TOR","C","R",1984-03-10,26,2004,3,75,79,920.5,692.9,58,154.6,-1.2,0.5,2.2,-1.3,-0.2,-0.1,1,-0.8,-0.3,0,0,0
"Tim Brent","TIM.BRENT","8470283","11-12","CAR","C","R",1984-03-10,27,2004,3,75,79,860.2,685.2,121.4,44.3,2.6,-1.6,1.9,-1.2,0.5,-1.4,4.5,-2.8,-0.9,0.8,0.1,0.2
"Tim Brent","TIM.BRENT","8470283","12-13","CAR","C","R",1984-03-10,28,2004,3,75,30,293.8,219.4,50.1,22.2,-1.8,1.4,0.1,-0.9,0.4,-0.1,-1.7,0.5,0.3,-0.9,-0.2,-0.3
"Tim Conboy","TIM.CONBOY","8470101","07-08","CAR","D","R",1982-03-22,25,2002,7,217,19,132.4,125.7,2,3.3,2.3,-1,0,0,-0.4,0.6,2.3,-1,0.2,1.5,0.3,0.5
"Tim Conboy","TIM.CONBOY","8470101","08-09","CAR","D","R",1982-03-22,26,2002,7,217,28,150,140.4,4.1,5.5,0.3,0.5,0,0,0.1,1,0.3,0.6,1,1.9,0.3,0.6
"Tim Connolly","TIM.CONNOLLY","8467878","07-08","BUF","C","R",1981-05-07,26,1999,1,5,48,896.5,587.7,190,100.5,3.8,-1.8,4.6,1.3,1.4,1.1,8.4,-0.4,2.5,10.5,1.9,3.7
"Tim Connolly","TIM.CONNOLLY","8467878","08-09","BUF","C","R",1981-05-07,27,1999,1,5,48,917.5,615.8,183.2,97.2,11.8,-0.3,3.5,0.9,0.9,-0.7,15.3,0.6,0.2,16.1,2.9,5.6
"Tim Connolly","TIM.CONNOLLY","8467878","09-10","BUF","C","R",1981-05-07,28,1999,1,5,73,1359,942.9,266.9,119,7.8,-3,1.5,-0.8,1.2,-1.4,9.2,-3.8,-0.3,5.2,0.9,1.8
"Tim Connolly","TIM.CONNOLLY","8467878","10-11","BUF","C","R",1981-05-07,29,1999,1,5,68,1149.4,826.3,190.7,116.3,0,0.7,2.2,-0.8,1.9,-1.1,2.2,-0.2,0.7,2.8,0.5,1
"Tim Connolly","TIM.CONNOLLY","8467878","11-12","TOR","C","R",1981-05-07,30,1999,1,5,70,1190.3,917.2,129.7,118.6,2.2,-0.8,-0.5,-1.6,0.1,-0.7,1.7,-2.4,-0.6,-1.3,-0.2,-0.4
"Tim Erixon","TIM.ERIXON","8475148","11-12","NYR","D","L",1991-02-24,20,2009,1,23,18,233.9,215.8,12.5,4.3,0.2,-2.5,-0.3,0.1,-0.2,0.1,-0.1,-2.5,-0.1,-2.7,-0.5,-0.9
"Tim Erixon","TIM.ERIXON","8475148","12-13","CBJ","D","L",1991-02-24,21,2009,1,23,31,486.6,449.6,29.7,5.2,3.5,-0.3,0.5,0,-0.2,0.2,4,-0.2,0,3.8,0.7,1.3
"Tim Erixon","TIM.ERIXON","8475148","14-15","CBJ","D","L",1991-02-24,23,2009,1,23,19,322.3,250.8,65.3,1.1,-0.4,-0.9,0.3,0,0.1,-0.2,-0.1,-0.9,0,-1,-0.2,-0.4
"Tim Erixon","TIM.ERIXON","8475148","14-15","CHI","D","L",1991-02-24,23,2009,1,23,8,79.9,79,0.1,0,0.6,0.1,0,0,-0.2,-0.1,0.6,0.1,-0.3,0.5,0.1,0.2
"Tim Erixon","TIM.ERIXON","8475148","14-15","TOR","D","L",1991-02-24,23,2009,1,23,15,237,190.7,19.5,26.7,-1.6,-1,-0.4,-1.5,0,-0.1,-2,-2.5,-0.1,-4.6,-0.9,-1.7
"Tim Gleason","TIM.GLEASON","8469476","07-08","CAR","D","L",1983-01-29,24,2001,1,23,80,1490.8,1220.2,20.6,238.4,3.1,1.5,0.8,0.8,1.9,0.4,3.9,2.3,2.3,8.5,1.5,3
"Tim Gleason","TIM.GLEASON","8469476","08-09","CAR","D","L",1983-01-29,25,2001,1,23,70,1446.6,1207.4,26,193,0.5,-2.1,-0.7,2.2,0.3,2.4,-0.2,0.1,2.6,2.6,0.5,0.9
"Tim Gleason","TIM.GLEASON","8469476","09-10","CAR","D","L",1983-01-29,26,2001,1,23,60,1263.4,948.8,110.4,188.8,-3.5,-2.7,2,-1.3,1.3,1.1,-1.4,-3.9,2.4,-3,-0.5,-1
"Tim Gleason","TIM.GLEASON","8469476","10-11","CAR","D","L",1983-01-29,27,2001,1,23,81,1702.4,1386.8,81.6,217.2,-0.9,-5.6,-2.1,-3,2,0,-3,-8.6,2,-9.6,-1.7,-3.3
"Tim Gleason","TIM.GLEASON","8469476","11-12","CAR","D","L",1983-01-29,28,2001,1,23,82,1698.2,1442.4,23.9,213.6,3.6,-6.1,0.1,-4.7,1.6,0.8,3.7,-10.8,2.3,-4.8,-0.8,-1.5
"Tim Gleason","TIM.GLEASON","8469476","12-13","CAR","D","L",1983-01-29,29,2001,1,23,42,820.2,691.8,4.5,117.7,2.8,-4.6,0,-0.2,1.2,0.8,2.8,-4.8,2.1,0,0,0
"Tim Gleason","TIM.GLEASON","8469476","13-14","CAR","D","L",1983-01-29,30,2001,1,23,17,270,245.2,1.7,21.7,-2.6,0.3,0,0.4,-0.1,-0.1,-2.6,0.7,-0.2,-2.1,-0.4,-0.7
"Tim Gleason","TIM.GLEASON","8469476","13-14","TOR","D","L",1983-01-29,30,2001,1,23,39,661.2,573.3,0.6,81.4,-5.3,0.9,0,0.1,-0.5,-0.5,-5.3,1,-1,-5.2,-1,-1.9
"Tim Gleason","TIM.GLEASON","8469476","14-15","CAR","D","L",1983-01-29,31,2001,1,23,55,916.2,800,1.2,108.6,-2.3,-1.5,0,2.2,0.9,0.7,-2.3,0.7,1.6,0.1,0,0
"Tim Gleason","TIM.GLEASON","8469476","14-15","WSH","D","L",1983-01-29,31,2001,1,23,17,259.7,242.1,0,17.4,1.8,1,0,-0.4,0.4,0.7,1.8,0.6,1,3.4,0.6,1.2
"Tim Heed","TIM.HEED","8475841","17-18","S.J","D","R",1991-01-27,26,2010,5,132,29,464.6,370.2,79.8,1,1,2,-1.3,0,0.3,-0.3,-0.3,2,0,1.8,0.3,0.7
"Tim Heed","TIM.HEED","8475841","18-19","S.J","D","R",1991-01-27,27,2010,5,132,37,531.6,471.4,50.9,1,6.2,0.6,0.5,0,0.3,-0.5,6.7,0.6,-0.2,7,1.3,2.5
"Tim Heed","TIM.HEED","8475841","19-20","S.J","D","R",1991-01-27,28,2010,5,132,38,494.1,453,30.6,6.8,-4.3,1,-0.8,0.1,0.9,-0.1,-5.1,1.1,0.7,-3.3,-0.6,-1.1
"Tim Jackman","TIM.JACKMAN","8469490","07-08","NYI","R","R",1981-11-14,25,2001,2,38,36,238,233.7,1.3,2.4,-0.1,0.9,0,0,0,0.5,-0.1,0.9,0.5,1.2,0.2,0.4
"Tim Jackman","TIM.JACKMAN","8469490","08-09","NYI","R","R",1981-11-14,26,2001,2,38,69,810.5,701.9,3.2,97.1,-0.5,-2.8,0,-0.4,-0.6,0,-0.6,-3.2,-0.5,-4.3,-0.8,-1.5
"Tim Jackman","TIM.JACKMAN","8469490","09-10","NYI","R","R",1981-11-14,27,2001,2,38,54,521,504.3,1.6,12.7,1,0.1,0,-0.1,-0.6,0.2,1,-0.1,-0.3,0.6,0.1,0.2
"Tim Jackman","TIM.JACKMAN","8469490","10-11","CGY","R","R",1981-11-14,28,2001,2,38,82,805.6,730.5,62.6,10.2,1.1,3.5,1.3,0,0.1,0.9,2.5,3.4,1,6.8,1.2,2.3
"Tim Jackman","TIM.JACKMAN","8469490","11-12","CGY","R","R",1981-11-14,29,2001,2,38,75,683.9,653.5,27.3,1.5,-5.6,1.9,-0.8,0,0.2,-0.2,-6.4,1.9,0.1,-4.4,-0.8,-1.4
"Tim Jackman","TIM.JACKMAN","8469490","12-13","CGY","R","R",1981-11-14,30,2001,2,38,42,319.2,313.8,4,0.2,-2.1,-0.1,0.1,0,-0.5,0.3,-2.1,-0.1,-0.2,-2.4,-0.5,-0.8
"Tim Jackman","TIM.JACKMAN","8469490","13-14","ANA","R","R",1981-11-14,31,2001,2,38,26,191.8,188.6,2.3,0.2,0.2,-0.3,0,0,-0.6,-0.1,0.1,-0.3,-0.6,-0.8,-0.2,-0.3
"Tim Jackman","TIM.JACKMAN","8469490","13-14","CGY","R","R",1981-11-14,31,2001,2,38,10,63.8,63,0,0.6,-0.6,-0.3,0,0,-0.9,-0.1,-0.6,-0.3,-1,-2,-0.4,-0.7
"Tim Jackman","TIM.JACKMAN","8469490","14-15","ANA","R","R",1981-11-14,32,2001,2,38,55,460.9,456.1,1.8,1.5,-2.5,0.6,0,0,-0.5,0.8,-2.5,0.6,0.3,-1.6,-0.3,-0.6
"Tim Kennedy","TIM.KENNEDY","8471842","09-10","BUF","L","L",1986-04-30,23,2005,6,181,78,1010.1,941.1,48.9,11.4,2.3,-0.3,0,0.2,0.1,1.8,2.3,-0.1,1.9,4.1,0.7,1.4
"Tim Kennedy","TIM.KENNEDY","8471842","10-11","FLA","L","L",1986-04-30,24,2005,6,181,6,62.3,61.2,1.1,0,-0.5,0.2,0,0,0.2,-0.2,-0.5,0.2,0,-0.3,-0.1,-0.1
"Tim Kennedy","TIM.KENNEDY","8471842","11-12","FLA","L","L",1986-04-30,25,2005,6,181,27,300.6,283.2,12,4.5,-3.5,0.7,-0.3,-0.1,0.4,0.6,-3.8,0.7,1,-2.1,-0.4,-0.7
"Tim Kennedy","TIM.KENNEDY","8471842","12-13","S.J","L","L",1986-04-30,26,2005,6,181,13,176.7,161.9,14.2,0.3,-0.7,-0.1,-0.4,0,0.3,0,-1.1,-0.1,0.2,-1,-0.2,-0.3
"Tim Kennedy","TIM.KENNEDY","8471842","13-14","ARI","L","L",1986-04-30,27,2005,6,181,37,435,429.5,1,1.6,-0.9,0.5,0,0,0.7,-0.1,-0.9,0.5,0.7,0.3,0.1,0.1
"Tim Schaller","TIM.SCHALLER","8477213","14-15","BUF","C","L",1990-11-16,23,2009,NA,NA,18,204.3,182.9,1,18.7,-0.4,0.4,0,0.3,0.3,-0.2,-0.4,0.7,0,0.3,0.1,0.1
"Tim Schaller","TIM.SCHALLER","8477213","15-16","BUF","C","L",1990-11-16,24,2009,NA,NA,17,141.5,121,0.2,20.1,0.4,0.4,0,-0.1,0.2,0.4,0.4,0.3,0.6,1.2,0.2,0.5
"Tim Schaller","TIM.SCHALLER","8477213","16-17","BOS","C","L",1990-11-16,25,2009,NA,NA,59,723.9,629.6,26.2,66.4,0.4,0.4,0.5,1.8,-0.1,0,0.9,2.2,-0.1,3,0.6,1.1
"Tim Schaller","TIM.SCHALLER","8477213","17-18","BOS","C","L",1990-11-16,26,2009,NA,NA,82,1089,913.9,6,151.5,-2.6,0.4,0,1.5,1.4,-0.4,-2.6,2,1,0.3,0.1,0.1
"Tim Schaller","TIM.SCHALLER","8477213","18-19","VAN","C","L",1990-11-16,27,2009,NA,NA,47,501.1,434,1,62.7,3.1,1,0,-0.8,0.7,-0.3,3.1,0.2,0.5,3.7,0.7,1.3
"Tim Schaller","TIM.SCHALLER","8477213","19-20","VAN","C","L",1990-11-16,28,2009,NA,NA,51,596.8,448.9,1.6,143,-1.6,-0.9,0,2,0,0,-1.6,1.1,0.1,-0.4,-0.1,-0.2
"Tim Sestito","TIM.SESTITO","8471636","09-10","N.J","C","L",1984-08-28,25,2002,NA,NA,9,110.4,106,1.2,2.1,-0.6,1.2,0,0,0.1,-0.1,-0.6,1.2,0,0.5,0.1,0.2
"Tim Sestito","TIM.SESTITO","8471636","10-11","N.J","C","L",1984-08-28,26,2002,NA,NA,36,389.5,355.2,6.2,26.9,-3,0.8,0.1,-0.1,0.7,0.3,-2.9,0.6,1,-1.3,-0.2,-0.4
"Tim Sestito","TIM.SESTITO","8471636","11-12","N.J","C","L",1984-08-28,27,2002,NA,NA,18,148.5,144.2,0.8,2.6,-0.9,1,0,0,0.2,0.2,-0.9,1.1,0.4,0.6,0.1,0.2
"Tim Sestito","TIM.SESTITO","8471636","13-14","N.J","C","L",1984-08-28,29,2002,NA,NA,16,145.6,128.8,0,13.2,-0.9,1,0,0.3,0.2,-0.1,-0.9,1.3,0,0.4,0.1,0.2
"Tim Sestito","TIM.SESTITO","8471636","14-15","N.J","C","L",1984-08-28,30,2002,NA,NA,15,148.3,119.2,0.1,28.8,0.4,-0.6,0,1.1,-0.5,-0.1,0.4,0.6,-0.7,0.3,0.1,0.1
"Tim Stapleton","TIM.STAPLETON","8472379","08-09","TOR","R","R",1982-07-19,26,2000,NA,NA,4,60.4,47.5,12.6,0.1,-0.3,0,0.2,0,0.2,-0.2,-0.1,0,0,-0.1,0,0
"Tim Stapleton","TIM.STAPLETON","8472379","09-10","ATL","R","R",1982-07-19,27,2000,NA,NA,6,71.2,70.3,0.8,0,-0.9,0.3,0,0,0,0.2,-0.9,0.3,0.2,-0.4,-0.1,-0.1
"Tim Stapleton","TIM.STAPLETON","8472379","10-11","ATL","R","R",1982-07-19,28,2000,NA,NA,45,499.8,475.7,12.9,7.5,-2.3,2.5,0.3,0,0.2,-0.4,-2.1,2.5,-0.2,0.3,0,0.1
"Tim Stapleton","TIM.STAPLETON","8472379","11-12","WPG","R","R",1982-07-19,29,2000,NA,NA,63,639.2,524.6,105.5,2.9,3.4,1.1,4.9,0,0.6,-0.6,8.2,1.1,0.1,9.4,1.6,3
"Tim Stützle","TIM.STÜTZLE","8482116","20-21","OTT","L","L",2002-01-15,18,2020,1,3,53,833.9,664.5,149.7,0,4.5,-3.9,0.4,0,0.7,2.4,5,-3.9,3.1,4.1,0.7,1.4
"Tim Stützle","TIM.STÜTZLE","8482116","21-22","OTT","L","L",2002-01-15,19,2020,1,3,79,1454.5,1140.3,256.2,10.6,1.7,0.9,2.4,-0.1,1,5.1,4.1,0.8,6.1,11,1.9,3.7
"Tim Stützle","TIM.STÜTZLE","8482116","22-23","OTT","L","L",2002-01-15,20,2020,1,3,78,1658.6,1204.1,306.5,97,11.4,-1.1,0.1,-4.3,-1.2,2.9,11.5,-5.3,1.8,7.9,1.3,2.5
"Tim Wallace","TIM.WALLACE","8473734","08-09","PIT","R","R",1984-08-06,24,2002,NA,NA,16,129.9,127.3,2.1,0,0,1,0,0,0.2,0.3,0,1,0.5,1.5,0.3,0.5
"Tim Wallace","TIM.WALLACE","8473734","10-11","PIT","R","R",1984-08-06,26,2002,NA,NA,7,56.4,56.2,0,0,-0.9,-0.5,0,0,0.2,-0.1,-0.9,-0.5,0,-1.4,-0.2,-0.5
"Tim Wallace","TIM.WALLACE","8473734","11-12","NYI","R","R",1984-08-06,27,2002,NA,NA,31,268.8,261.6,3,4,-2,-0.4,0,0,0.3,0.2,-2,-0.4,0.6,-1.9,-0.3,-0.6
"Tim Wallace","TIM.WALLACE","8473734","11-12","T.B","R","R",1984-08-06,27,2002,NA,NA,18,152.4,145.8,2,4.4,3.3,0.6,0,-0.1,-0.6,-0.2,3.3,0.4,-0.7,3,0.5,1
"Tim Wallace","TIM.WALLACE","8473734","12-13","CAR","R","R",1984-08-06,28,2002,NA,NA,28,280.8,252.7,0.8,26.3,-2.4,-0.3,0,0.2,0.3,0.7,-2.4,-0.1,0.9,-1.6,-0.3,-0.5
"Timo Meier","TIMO.MEIER","8478414","16-17","S.J","R","L",1996-10-08,19,2015,1,9,34,424.1,402.8,6.3,13.7,-0.2,1,0.1,-0.3,0.2,-0.1,-0.1,0.7,0.1,0.7,0.1,0.2
"Timo Meier","TIMO.MEIER","8478414","17-18","S.J","R","L",1996-10-08,20,2015,1,9,81,1204.2,1066.6,102.4,17.9,6.5,-0.2,0.2,0.3,0,3,6.7,0.1,3,9.8,1.9,3.6
"Timo Meier","TIMO.MEIER","8478414","18-19","S.J","R","L",1996-10-08,21,2015,1,9,78,1323.4,1115.5,138.4,40.9,10.9,0.5,0.7,0.3,-0.6,2.2,11.6,0.8,1.6,14,2.6,4.9
"Timo Meier","TIMO.MEIER","8478414","19-20","S.J","R","L",1996-10-08,22,2015,1,9,70,1209.3,984.8,142.8,49.5,4.5,-2,0.4,-0.1,0.3,0.1,4.9,-2.1,0.4,3.2,0.6,1.1
"Timo Meier","TIMO.MEIER","8478414","20-21","S.J","R","L",1996-10-08,23,2015,1,9,54,866.3,743.3,91.8,7.6,3,0.4,1.1,-0.1,-0.1,1.4,4.2,0.3,1.3,5.8,1,1.9
"Timo Meier","TIMO.MEIER","8478414","21-22","S.J","R","L",1996-10-08,24,2015,1,9,77,1475,1221.4,202.2,3.9,15.5,0.2,-0.4,0,0,0.9,15.1,0.1,0.9,16.1,2.8,5.4
"Timo Meier","TIMO.MEIER","8478414","22-23","N.J","R","L",1996-10-08,25,2015,1,9,21,373.6,305.5,56.9,0,3.1,-0.9,-0.6,0,-0.6,-0.1,2.5,-0.9,-0.7,0.9,0.2,0.3
"Timo Meier","TIMO.MEIER","8478414","22-23","S.J","R","L",1996-10-08,25,2015,1,9,57,1138.7,914.4,165.1,9,4.3,2.6,2,0.2,1.1,1.8,6.3,2.8,2.9,12.1,2,3.9
"Timothy Gettinger","TIMOTHY.GETTINGER","8479364","21-22","NYR","L","L",1998-04-14,23,2016,5,141,8,75.7,73.8,0.2,0.5,-0.6,0.5,0,0,0.2,-0.2,-0.6,0.5,0,-0.1,0,0
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","19-20","TOR","D","R",1999-04-30,20,2017,1,17,11,113.2,106,0.6,5.7,-0.8,-1.1,0,0.1,0.1,-0.1,-0.8,-1,0,-1.9,-0.3,-0.7
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","21-22","TOR","D","R",1999-04-30,22,2017,1,17,61,1000.4,910.8,17.8,65,9.2,3.3,0.3,0.5,0.6,-0.2,9.5,3.8,0.4,13.7,2.4,4.6
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","22-23","TOR","D","R",1999-04-30,23,2017,1,17,67,1199.9,1055,32.7,94.9,3.4,1.1,0.1,-1.5,0.4,0.1,3.5,-0.4,0.5,3.6,0.6,1.2
"Tj Brennan","TJ.BRENNAN","8474113","11-12","BUF","D","L",1989-04-03,22,2007,2,31,11,155.3,142.6,7.9,4.1,-0.1,-0.1,-0.1,0,0,0.3,-0.2,-0.1,0.3,0,0,0
"Tj Brennan","TJ.BRENNAN","8474113","12-13","BUF","D","L",1989-04-03,23,2007,2,31,10,148.1,122.1,23.9,0.4,0.6,-0.5,0,0,0,0,0.6,-0.5,0,0.1,0,0
"Tj Brennan","TJ.BRENNAN","8474113","12-13","FLA","D","L",1989-04-03,23,2007,2,31,19,335.9,288.9,39.7,3.9,-0.6,-0.1,0.9,0,0.8,0.7,0.3,-0.1,1.5,1.8,0.3,0.6
"Tj Brennan","TJ.BRENNAN","8474113","14-15","TOR","D","L",1989-04-03,25,2007,2,31,6,100.9,76.1,21.6,2.8,-0.7,-0.4,-0.1,0,0,0.1,-0.7,-0.4,0.1,-1,-0.2,-0.4
"Tj Brennan","TJ.BRENNAN","8474113","15-16","TOR","D","L",1989-04-03,26,2007,2,31,7,105.7,99,1.9,2.7,-1.3,-0.3,0,0,-0.4,-0.1,-1.2,-0.3,-0.5,-2,-0.4,-0.7
"Tj Brodie","TJ.BRODIE","8474673","11-12","CGY","D","L",1990-06-07,21,2008,4,114,54,889.9,788,92.3,2.1,5.4,2.9,1,0,0.5,-0.1,6.4,2.9,0.4,9.6,1.7,3.1
"Tj Brodie","TJ.BRODIE","8474673","12-13","CGY","D","L",1990-06-07,22,2008,4,114,47,950.2,819.5,94.3,27.3,-1.3,3.6,-1.6,-0.6,1.5,0.4,-2.9,3,2,2.1,0.4,0.7
"Tj Brodie","TJ.BRODIE","8474673","13-14","CGY","D","L",1990-06-07,23,2008,4,114,81,1949.1,1616.7,140.8,158.7,3.1,8.9,-0.3,-0.7,2.4,1.2,2.8,8.2,3.7,14.7,2.8,5.2
"Tj Brodie","TJ.BRODIE","8474673","14-15","CGY","D","L",1990-06-07,24,2008,4,114,81,2041.1,1656,175.4,166.2,3.4,2.7,0.2,0.3,2.7,0.7,3.6,3,3.3,9.9,1.9,3.6
"Tj Brodie","TJ.BRODIE","8474673","15-16","CGY","D","L",1990-06-07,25,2008,4,114,70,1768.2,1393.1,158.2,178.5,10.3,2,1.5,-2.7,2.5,1.4,11.8,-0.7,3.9,15,2.9,5.5
"Tj Brodie","TJ.BRODIE","8474673","16-17","CGY","D","L",1990-06-07,26,2008,4,114,82,1933.6,1489.2,227.2,187.9,-4.1,4.1,1.1,1.3,2,0.8,-3.1,5.3,2.9,5.1,1,1.9
"Tj Brodie","TJ.BRODIE","8474673","17-18","CGY","D","L",1990-06-07,27,2008,4,114,73,1728.7,1375.5,182.8,152.5,1.3,-4.3,0.9,0.4,2.6,-0.8,2.2,-3.9,1.8,0.1,0,0
"Tj Brodie","TJ.BRODIE","8474673","18-19","CGY","D","L",1990-06-07,28,2008,4,114,79,1696.2,1438.9,76.9,149.7,3.9,4.8,0.2,-1.2,1.3,0.9,4.1,3.6,2.2,9.9,1.8,3.5
"Tj Brodie","TJ.BRODIE","8474673","19-20","CGY","D","L",1990-06-07,29,2008,4,114,64,1309.3,1135,39.7,106.3,6.2,4.5,-0.8,-0.6,-0.6,0.2,5.4,4,-0.4,9,1.6,3.1
"Tj Brodie","TJ.BRODIE","8474673","20-21","TOR","D","L",1990-06-07,30,2008,4,114,56,1207.2,1053.4,38.8,94.8,3.4,3.1,1.8,-1.1,1.5,0.1,5.2,2,1.6,8.8,1.6,2.9
"Tj Brodie","TJ.BRODIE","8474673","21-22","TOR","D","L",1990-06-07,31,2008,4,114,82,1747.5,1520.7,14.3,185.1,-1,5.3,-0.1,3.4,0.7,-0.5,-1.1,8.7,0.1,7.7,1.4,2.6
"Tj Brodie","TJ.BRODIE","8474673","22-23","TOR","D","L",1990-06-07,32,2008,4,114,58,1230.6,1038,4.9,166.4,-0.7,9.1,0,2.3,1.6,1.4,-0.7,11.4,3,13.7,2.3,4.4
"Tj Tynan","TJ.TYNAN","8476391","19-20","COL","C","R",1992-02-25,27,2011,3,66,16,135.6,126.3,9.1,0,-1.7,0.5,0.1,0,0.1,-0.1,-1.6,0.5,0,-1,-0.2,-0.4
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","20-21","L.A","D","L",2001-04-06,19,2019,1,22,33,555.3,507.8,3.4,41.5,-2.3,2,0,-1.2,-0.2,-0.2,-2.3,0.8,-0.3,-1.8,-0.3,-0.6
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","21-22","L.A","D","L",2001-04-06,20,2019,1,22,70,1173.3,1085.1,5.5,75.2,-4,-2.2,-0.1,-1,1.9,0.7,-4.1,-3.2,2.6,-4.6,-0.8,-1.5
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","22-23","L.A","D","L",2001-04-06,21,2019,1,22,10,142.8,133.7,0.2,8.4,0.9,-0.3,0,0.2,0,-0.2,0.9,-0.2,-0.2,0.6,0.1,0.2
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","07-08","ATL","D","L",1984-11-05,22,2003,8,239,82,2006.6,1254,464.7,254.4,2.6,1.8,0.3,2.6,1.8,0.6,2.9,4.4,2.4,9.7,1.8,3.4
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","08-09","ATL","D","L",1984-11-05,23,2003,8,239,82,1929.3,1352.2,270.4,277.1,8.5,0.7,-3.3,2.6,0.9,1.9,5.2,3.3,2.8,11.3,2,3.9
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","09-10","ATL","D","L",1984-11-05,24,2003,8,239,82,1826.1,1391.6,369.7,34.8,3.5,0.8,-1.4,0,1.9,-0.2,2.1,0.7,1.6,4.4,0.8,1.5
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","10-11","ATL","D","L",1984-11-05,25,2003,8,239,72,1705.3,1297.5,322.7,55.5,4.3,-0.1,5,-1.5,-0.6,0.5,9.3,-1.6,-0.1,7.6,1.4,2.6
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","11-12","WPG","D","L",1984-11-05,26,2003,8,239,62,1477.8,1173.6,196.9,73.5,8.5,1.1,2.3,-0.4,0.2,-0.5,10.7,0.7,-0.3,11.2,2,3.6
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","12-13","WPG","D","L",1984-11-05,27,2003,8,239,22,495.5,370.8,80.2,36.9,-1.4,-0.3,2.1,-1.1,0.5,0,0.7,-1.4,0.4,-0.3,0,-0.1
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","13-14","WPG","D","L",1984-11-05,28,2003,8,239,82,1959.7,1492.7,264.8,162.8,-2.5,2.1,2.1,-0.2,-0.9,0.2,-0.4,1.9,-0.7,0.9,0.2,0.3
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","14-15","WPG","D","L",1984-11-05,29,2003,8,239,60,1414.1,1096.4,181.2,110.4,8.3,2.6,-3.2,-0.6,0,0.4,5.1,2,0.4,7.5,1.4,2.7
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","15-16","WPG","D","L",1984-11-05,30,2003,8,239,72,1501.5,1267,95.5,111,0.8,2,-2.8,-1.3,-1,0.7,-2,0.7,-0.3,-1.6,-0.3,-0.6
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","16-17","WPG","D","L",1984-11-05,31,2003,8,239,60,1314.3,1027.6,87.5,174.5,0.7,2.9,1.8,-0.9,-1,0.6,2.5,1.9,-0.4,4.1,0.8,1.5
