"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","Opp #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60"
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","08-09","MTL","C","L",1982-10-31,25,2001,3,71,80,996.2,597,13.87,29.54,0.51,0.025,0.22,0.2
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","09-10","MTL","C","L",1982-10-31,26,2001,3,71,82,1167.75,618,14.32,29.73,0.55,0.022,0.19,0.21
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","10-11","MTL","C","L",1982-10-31,27,2001,3,71,77,1087.4,593,14.53,29.88,0.64,0.025,0.19,0.21
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","11-12","MTL","C","L",1982-10-31,28,2001,3,71,81,1136.18,604,14.76,29.77,0.6,0.023,0.21,0.22
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","12-13","MTL","C","L",1982-10-31,29,2001,3,71,47,649.03,338,14.82,30.1,0.6,0.024,0.2,0.22
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","13-14","MTL","C","L",1982-10-31,30,2001,3,71,81,1171.85,655,14.65,29.69,0.9,0.031,0.22,0.21
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","14-15","MTL","C","L",1982-10-31,31,2001,3,71,82,1200.65,646,14.68,29.44,0.54,0.021,0.19,0.21
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","15-16","MTL","C","L",1982-10-31,32,2001,3,71,82,1125,648,14.55,29.44,0.63,0.026,0.2,0.21
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","16-17","MTL","C","L",1982-10-31,33,2001,3,71,78,1066.45,635,14.48,29.05,0.6,0.023,0.19,0.2
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","17-18","MTL","C","L",1982-10-31,34,2001,3,71,60,816.35,589,14.49,29.08,0.42,0.012,0.18,0.19
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","17-18","TOR","C","L",1982-10-31,34,2001,3,71,17,162.7,211,13.36,27.02,-0.17,-0.01,0.14,0.15
"Tomas Plekanec","TOMAS.PLEKANEC","8469521","18-19","MTL","C","L",1982-10-31,35,2001,3,71,3,27.65,54,14.46,28.65,-0.12,0.013,0.07,0.14
"Tomas Plihal","TOMAS.PLIHAL","8469587","07-08","S.J","C","L",1983-03-28,24,2001,5,140,22,209.98,281,13.22,28.6,0.41,0.023,0.2,0.21
"Tomas Plihal","TOMAS.PLIHAL","8469587","08-09","S.J","C/L","L",1983-03-28,25,2001,5,140,64,564.98,573,13.06,27.93,0.33,0.003,0.18,0.16
"Tomas Tatar","TOMAS.TATAR","8475193","10-11","DET","C","L",1990-12-01,19,2009,2,60,9,85.4,158,13.36,27.65,-0.13,-0.02,0.09,0.13
"Tomas Tatar","TOMAS.TATAR","8475193","12-13","DET","C","L",1990-12-01,21,2009,2,60,18,171.12,225,13.59,27.29,-0.54,-0.016,0.1,0.13
"Tomas Tatar","TOMAS.TATAR","8475193","13-14","DET","C","L",1990-12-01,22,2009,2,60,73,865.7,614,14.02,28.41,0.29,0.011,0.16,0.16
"Tomas Tatar","TOMAS.TATAR","8475193","14-15","DET","C","L",1990-12-01,23,2009,2,60,82,1102.58,650,14.6,29.27,0.34,0.015,0.17,0.19
"Tomas Tatar","TOMAS.TATAR","8475193","15-16","DET","C","L",1990-12-01,24,2009,2,60,81,951.72,641,14.08,28.47,0.42,0.013,0.18,0.19
"Tomas Tatar","TOMAS.TATAR","8475193","16-17","DET","C","L",1990-12-01,25,2009,2,60,82,1190.68,658,14.47,29.02,0.84,0.03,0.2,0.22
"Tomas Tatar","TOMAS.TATAR","8475193","17-18","DET","L","L",1990-12-01,26,2009,2,60,62,875.7,611,14.37,28.87,0.39,0.015,0.18,0.2
"Tomas Tatar","TOMAS.TATAR","8475193","17-18","VGK","L","L",1990-12-01,26,2009,2,60,20,253.03,282,14.35,28.78,0.15,0.01,0.18,0.17
"Tomas Tatar","TOMAS.TATAR","8475193","18-19","MTL","L","L",1990-12-01,27,2009,2,60,80,1093.33,647,14.64,29.27,0.45,0.022,0.19,0.21
"Tomas Tatar","TOMAS.TATAR","8475193","19-20","MTL","L","L",1990-12-01,28,2009,2,60,68,920.48,608,14.8,29.8,0.88,0.038,0.23,0.25
"Tomas Tatar","TOMAS.TATAR","8475193","20-21","MTL","L","L",1990-12-01,29,2009,2,60,50,632.45,148,14.56,29.43,0.35,0.019,0.2,0.2
"Tomas Tatar","TOMAS.TATAR","8475193","21-22","N.J","L","L",1990-12-01,30,2009,2,60,76,953.92,674,14.46,28.86,0.54,0.021,0.2,0.2
"Tomas Tatar","TOMAS.TATAR","8475193","22-23","N.J","L","L",1990-12-01,31,2009,2,60,82,1076.4,688,14.43,29.11,0.61,0.028,0.2,0.21
"Tomas Vincour","TOMAS.VINCOUR","8475266","10-11","DAL","C","R",1990-11-19,19,2009,5,128,24,222.13,268,14.08,28.8,0.71,0.027,0.2,0.22
"Tomas Vincour","TOMAS.VINCOUR","8475266","11-12","DAL","C","R",1990-11-19,20,2009,5,128,47,465.05,459,14.1,28.45,0.34,0.01,0.14,0.15
"Tomas Vincour","TOMAS.VINCOUR","8475266","12-13","COL","C","R",1990-11-19,21,2009,5,128,2,16.72,35,13.42,27,1.04,0.027,0.28,0.27
"Tomas Vincour","TOMAS.VINCOUR","8475266","12-13","DAL","C","R",1990-11-19,21,2009,5,128,15,130.9,177,13.83,27.88,0.08,0,0.13,0.17
"Tomas Vincour","TOMAS.VINCOUR","8475266","14-15","COL","C","R",1990-11-19,23,2009,5,128,7,49.62,120,13.81,27.52,-0.41,-0.025,0.1,0.08
"Tommy Cross","TOMMY.CROSS","8474019","15-16","BOS","D","L",1989-09-12,26,2007,2,35,3,33.48,53,13.36,27.68,-1.1,-0.051,0.06,0.09
"Tommy Wingels","TOMMY.WINGELS","8474739","10-11","S.J","C","R",1988-04-12,22,2008,6,177,5,25.1,88,13.12,27.06,-0.25,-0.018,0.12,0.11
"Tommy Wingels","TOMMY.WINGELS","8474739","11-12","S.J","C","R",1988-04-12,23,2008,6,177,33,423.02,396,14.26,28.82,0.25,0.003,0.17,0.18
"Tommy Wingels","TOMMY.WINGELS","8474739","12-13","S.J","C","R",1988-04-12,24,2008,6,177,42,525.23,312,14.27,28.79,0.48,0.015,0.16,0.2
"Tommy Wingels","TOMMY.WINGELS","8474739","13-14","S.J","C","R",1988-04-12,25,2008,6,177,77,1029.9,652,14.36,29.1,0.58,0.017,0.18,0.19
"Tommy Wingels","TOMMY.WINGELS","8474739","14-15","S.J","C","R",1988-04-12,26,2008,6,177,75,1002.1,639,14.36,28.78,0.43,0.016,0.16,0.19
"Tommy Wingels","TOMMY.WINGELS","8474739","15-16","S.J","C","R",1988-04-12,27,2008,6,177,68,791.48,607,14.08,28.54,0.43,0.014,0.16,0.17
"Tommy Wingels","TOMMY.WINGELS","8474739","16-17","OTT","C","R",1988-04-12,28,2008,6,177,36,363.02,425,14.07,28.21,0.27,0.009,0.16,0.17
"Tommy Wingels","TOMMY.WINGELS","8474739","16-17","S.J","C","R",1988-04-12,28,2008,6,177,37,343.85,455,13.84,27.78,0.18,0.003,0.15,0.15
"Tommy Wingels","TOMMY.WINGELS","8474739","17-18","BOS","C","R",1988-04-12,29,2008,6,177,18,187.4,243,14.05,28.17,0.59,0.024,0.19,0.22
"Tommy Wingels","TOMMY.WINGELS","8474739","17-18","CHI","C","R",1988-04-12,29,2008,6,177,57,544.28,580,14,28.12,0.35,0.015,0.16,0.18
"Toni Lydman","TONI.LYDMAN","8465042","07-08","BUF","D","L",1977-09-25,29,1996,4,89,81,1373.18,505,13.94,30.04,0.52,0.015,0.19,0.2
"Toni Lydman","TONI.LYDMAN","8465042","08-09","BUF","D","L",1977-09-25,30,1996,4,89,80,1367.35,624,13.8,29.39,0.64,0.025,0.22,0.21
"Toni Lydman","TONI.LYDMAN","8465042","09-10","BUF","D","L",1977-09-25,31,1996,4,89,67,1068.98,555,13.81,28.62,0.42,0.016,0.17,0.19
"Toni Lydman","TONI.LYDMAN","8465042","10-11","ANA","D","L",1977-09-25,32,1996,4,89,78,1368.53,613,14.66,30.15,0.75,0.029,0.22,0.23
"Toni Lydman","TONI.LYDMAN","8465042","11-12","ANA","D","L",1977-09-25,33,1996,4,89,74,1148.07,606,14.36,29.01,0.64,0.023,0.19,0.19
"Toni Lydman","TONI.LYDMAN","8465042","12-13","ANA","D","L",1977-09-25,34,1996,4,89,35,592.58,283,14.23,28.71,0.56,0.022,0.16,0.18
"Tony Deangelo","TONY.DEANGELO","8477950","16-17","ARI","D","R",1995-10-24,20,2014,1,19,39,564.83,488,14.07,28.21,0.3,0.014,0.16,0.18
"Tony Deangelo","TONY.DEANGELO","8477950","17-18","NYR","D","R",1995-10-24,21,2014,1,19,32,456.78,436,14.14,28.45,0.55,0.025,0.19,0.21
"Tony Deangelo","TONY.DEANGELO","8477950","18-19","NYR","D","R",1995-10-24,22,2014,1,19,61,1029.52,596,14.44,28.84,0.45,0.022,0.19,0.2
"Tony Deangelo","TONY.DEANGELO","8477950","19-20","NYR","D","R",1995-10-24,23,2014,1,19,68,1075.52,651,14.26,28.63,0.53,0.02,0.18,0.18
"Tony Deangelo","TONY.DEANGELO","8477950","20-21","NYR","D","R",1995-10-24,24,2014,1,19,6,89.68,57,14.08,27.62,-0.16,-0.036,0.08,0.09
"Tony Deangelo","TONY.DEANGELO","8477950","21-22","CAR","D","R",1995-10-24,25,2014,1,19,64,1035.85,643,14.44,28.79,0.29,0.01,0.19,0.19
"Tony Deangelo","TONY.DEANGELO","8477950","22-23","PHI","D","R",1995-10-24,26,2014,1,19,70,1208.78,651,14.14,28.52,0.56,0.022,0.17,0.19
"Torey Krug","TOREY.KRUG","8476792","11-12","BOS","D","L",1991-04-12,20,2009,NA,NA,2,31.17,36,14.09,28.76,1.52,0.031,0.26,0.24
"Torey Krug","TOREY.KRUG","8476792","12-13","BOS","D","L",1991-04-12,21,2009,NA,NA,1,10.97,18,13.11,27.3,1.41,0.061,0.35,0.28
"Torey Krug","TOREY.KRUG","8476792","13-14","BOS","D","L",1991-04-12,22,2009,NA,NA,79,1146.77,631,13.89,28.19,0.06,0.003,0.13,0.14
"Torey Krug","TOREY.KRUG","8476792","14-15","BOS","D","L",1991-04-12,23,2009,NA,NA,78,1288.9,636,14.15,28.42,0.23,0.01,0.16,0.17
"Torey Krug","TOREY.KRUG","8476792","15-16","BOS","D","L",1991-04-12,24,2009,NA,NA,81,1397.25,657,14.22,28.78,0.6,0.018,0.18,0.19
"Torey Krug","TOREY.KRUG","8476792","16-17","BOS","D","L",1991-04-12,25,2009,NA,NA,81,1422.57,645,14.36,28.77,0.36,0.015,0.18,0.18
"Torey Krug","TOREY.KRUG","8476792","17-18","BOS","D","L",1991-04-12,26,2009,NA,NA,76,1236.28,635,14.25,28.59,0.23,0.007,0.15,0.17
"Torey Krug","TOREY.KRUG","8476792","18-19","BOS","D","L",1991-04-12,27,2009,NA,NA,64,1082.45,636,14.13,28.27,0.24,0.017,0.16,0.18
"Torey Krug","TOREY.KRUG","8476792","19-20","BOS","D","L",1991-04-12,28,2009,NA,NA,61,984,602,14.37,28.86,0.55,0.024,0.18,0.2
"Torey Krug","TOREY.KRUG","8476792","20-21","STL","D","L",1991-04-12,29,2009,NA,NA,51,945.95,176,14.38,29.07,0.66,0.029,0.2,0.22
"Torey Krug","TOREY.KRUG","8476792","21-22","STL","D","L",1991-04-12,30,2009,NA,NA,64,1093.15,648,14.25,28.43,0.35,0.012,0.17,0.17
"Torey Krug","TOREY.KRUG","8476792","22-23","STL","D","L",1991-04-12,31,2009,NA,NA,63,966.77,649,14.16,28.5,0.32,0.015,0.16,0.17
"Torrey Mitchell","TORREY.MITCHELL","8471338","07-08","S.J","C","R",1985-01-30,22,2004,4,126,82,894.43,521,13.35,28.86,0.5,0.014,0.21,0.21
"Torrey Mitchell","TORREY.MITCHELL","8471338","09-10","S.J","C","R",1985-01-30,24,2004,4,126,55,556.08,461,13.64,28.2,0.23,0.011,0.18,0.18
"Torrey Mitchell","TORREY.MITCHELL","8471338","10-11","S.J","C","R",1985-01-30,25,2004,4,126,66,791.77,591,13.91,28.6,0.14,0.006,0.16,0.18
"Torrey Mitchell","TORREY.MITCHELL","8471338","11-12","S.J","C","R",1985-01-30,26,2004,4,126,76,879.37,598,14.03,28.37,0.37,0.008,0.18,0.17
"Torrey Mitchell","TORREY.MITCHELL","8471338","12-13","MIN","C","R",1985-01-30,27,2004,4,126,45,410.78,322,13.78,27.84,-0.15,-0.011,0.11,0.13
"Torrey Mitchell","TORREY.MITCHELL","8471338","13-14","BUF","C","R",1985-01-30,28,2004,4,126,9,111.13,161,14.14,28.56,0.39,-0.001,0.13,0.16
"Torrey Mitchell","TORREY.MITCHELL","8471338","13-14","MIN","C","R",1985-01-30,28,2004,4,126,58,491.4,559,13.67,27.7,0.5,0.017,0.18,0.17
"Torrey Mitchell","TORREY.MITCHELL","8471338","14-15","BUF","C","R",1985-01-30,29,2004,4,126,51,658.72,546,14.39,28.88,0.71,0.028,0.21,0.23
"Torrey Mitchell","TORREY.MITCHELL","8471338","14-15","MTL","C","R",1985-01-30,29,2004,4,126,14,117.23,204,13.8,27.79,0.78,0.032,0.17,0.19
"Torrey Mitchell","TORREY.MITCHELL","8471338","15-16","MTL","C","R",1985-01-30,30,2004,4,126,71,767.3,636,13.93,28.21,0.29,0.012,0.19,0.18
"Torrey Mitchell","TORREY.MITCHELL","8471338","16-17","MTL","C","R",1985-01-30,31,2004,4,126,78,824.87,640,14,28.06,0.33,0.013,0.16,0.17
"Torrey Mitchell","TORREY.MITCHELL","8471338","17-18","L.A","C","R",1985-01-30,32,2004,4,126,49,496.42,521,13.81,27.75,0.2,0.004,0.14,0.16
"Torrey Mitchell","TORREY.MITCHELL","8471338","17-18","MTL","C","R",1985-01-30,32,2004,4,126,11,88.93,149,13.65,27.56,0.2,0.02,0.17,0.17
"Travis Boyd","TRAVIS.BOYD","8476329","17-18","WSH","C","R",1993-09-14,24,2011,6,177,8,70.52,127,13.6,27.27,0.59,0.017,0.18,0.21
"Travis Boyd","TRAVIS.BOYD","8476329","18-19","WSH","C","R",1993-09-14,25,2011,6,177,53,475.12,545,13.92,27.82,-0.04,0.003,0.14,0.14
"Travis Boyd","TRAVIS.BOYD","8476329","19-20","WSH","C","R",1993-09-14,26,2011,6,177,24,251.88,357,13.8,27.73,0.48,0.01,0.13,0.16
"Travis Boyd","TRAVIS.BOYD","8476329","20-21","TOR","C","R",1993-09-14,27,2011,6,177,20,174.38,131,13.66,27.6,0.34,0.007,0.17,0.13
"Travis Boyd","TRAVIS.BOYD","8476329","20-21","VAN","C","R",1993-09-14,27,2011,6,177,19,201.08,111,13.51,27.28,0.61,0.03,0.29,0.2
"Travis Boyd","TRAVIS.BOYD","8476329","21-22","ARI","C","R",1993-09-14,28,2011,6,177,74,1024.9,666,14.6,29.13,0.59,0.027,0.22,0.21
"Travis Boyd","TRAVIS.BOYD","8476329","22-23","ARI","C","R",1993-09-14,29,2011,6,177,82,1054.68,693,14.25,28.7,0.44,0.019,0.18,0.18
"Travis Dermott","TRAVIS.DERMOTT","8478408","17-18","TOR","D","L",1996-12-22,20,2015,2,34,37,568.57,414,13.77,27.72,0.03,-0.004,0.14,0.16
"Travis Dermott","TRAVIS.DERMOTT","8478408","18-19","TOR","D","L",1996-12-22,21,2015,2,34,64,1020.05,591,13.93,27.86,0.12,0.012,0.14,0.16
"Travis Dermott","TRAVIS.DERMOTT","8478408","19-20","TOR","D","L",1996-12-22,22,2015,2,34,56,888.15,592,14.09,28.31,0.22,0,0.15,0.17
"Travis Dermott","TRAVIS.DERMOTT","8478408","20-21","TOR","D","L",1996-12-22,23,2015,2,34,51,645.53,157,13.94,28.1,0.33,0.014,0.17,0.15
"Travis Dermott","TRAVIS.DERMOTT","8478408","21-22","TOR","D","L",1996-12-22,24,2015,2,34,43,609.25,529,14.09,28.13,0.08,-0.003,0.16,0.15
"Travis Dermott","TRAVIS.DERMOTT","8478408","21-22","VAN","D","L",1996-12-22,24,2015,2,34,17,268.78,213,14.17,28.18,0.01,0.001,0.16,0.19
"Travis Dermott","TRAVIS.DERMOTT","8478408","22-23","VAN","D","L",1996-12-22,25,2015,2,34,11,137.85,169,13.87,28.02,0.96,0.033,0.18,0.21
"Travis Hamonic","TRAVIS.HAMONIC","8474612","10-11","NYI","D","R",1990-08-16,20,2008,2,53,62,1067,554,14.29,29.32,0.67,0.029,0.2,0.21
"Travis Hamonic","TRAVIS.HAMONIC","8474612","11-12","NYI","D","R",1990-08-16,21,2008,2,53,73,1365.97,581,14.62,29.59,0.53,0.024,0.21,0.23
"Travis Hamonic","TRAVIS.HAMONIC","8474612","12-13","NYI","D","R",1990-08-16,22,2008,2,53,48,889.05,344,14.55,29.65,0.7,0.028,0.21,0.23
"Travis Hamonic","TRAVIS.HAMONIC","8474612","13-14","NYI","D","R",1990-08-16,23,2008,2,53,69,1407.68,638,14.46,29.33,0.75,0.026,0.19,0.2
"Travis Hamonic","TRAVIS.HAMONIC","8474612","14-15","NYI","D","R",1990-08-16,24,2008,2,53,71,1306.73,606,14.54,29.13,0.49,0.016,0.17,0.2
"Travis Hamonic","TRAVIS.HAMONIC","8474612","15-16","NYI","D","R",1990-08-16,25,2008,2,53,72,1461.62,644,14.4,29.14,0.62,0.027,0.2,0.21
"Travis Hamonic","TRAVIS.HAMONIC","8474612","16-17","NYI","D","R",1990-08-16,26,2008,2,53,49,851.02,526,14.5,29.08,0.78,0.034,0.21,0.23
"Travis Hamonic","TRAVIS.HAMONIC","8474612","17-18","CGY","D","R",1990-08-16,27,2008,2,53,74,1306.55,645,14.32,28.75,0.61,0.019,0.18,0.2
"Travis Hamonic","TRAVIS.HAMONIC","8474612","18-19","CGY","D","R",1990-08-16,28,2008,2,53,69,1201.97,651,14.42,28.83,0.26,0.012,0.16,0.18
"Travis Hamonic","TRAVIS.HAMONIC","8474612","19-20","CGY","D","R",1990-08-16,29,2008,2,53,50,879.87,533,14.42,29.01,0.67,0.023,0.2,0.2
"Travis Hamonic","TRAVIS.HAMONIC","8474612","20-21","VAN","D","R",1990-08-16,30,2008,2,53,38,649.27,148,14.39,28.94,0.75,0.044,0.25,0.23
"Travis Hamonic","TRAVIS.HAMONIC","8474612","21-22","OTT","D","R",1990-08-16,31,2008,2,53,19,329.5,255,14.29,28.57,0.26,0.01,0.17,0.18
"Travis Hamonic","TRAVIS.HAMONIC","8474612","21-22","VAN","D","R",1990-08-16,31,2008,2,53,24,388.33,355,14.4,28.67,0.63,0.027,0.2,0.2
"Travis Hamonic","TRAVIS.HAMONIC","8474612","22-23","OTT","D","R",1990-08-16,32,2008,2,53,75,1122.05,673,14.34,28.88,0.68,0.03,0.2,0.22
"Travis Konecny","TRAVIS.KONECNY","8478439","16-17","PHI","C","R",1997-03-11,19,2015,1,24,70,861.23,604,14.33,28.68,0.4,0.015,0.18,0.19
"Travis Konecny","TRAVIS.KONECNY","8478439","17-18","PHI","C","R",1997-03-11,20,2015,1,24,81,1076.6,657,14.35,28.81,0.56,0.019,0.17,0.2
"Travis Konecny","TRAVIS.KONECNY","8478439","18-19","PHI","C","R",1997-03-11,21,2015,1,24,82,1104.98,659,14.54,29.08,0.38,0.017,0.19,0.2
"Travis Konecny","TRAVIS.KONECNY","8478439","19-20","PHI","C","R",1997-03-11,22,2015,1,24,66,887.62,596,14.52,29.18,0.71,0.029,0.19,0.21
"Travis Konecny","TRAVIS.KONECNY","8478439","20-21","PHI","C","R",1997-03-11,23,2015,1,24,50,661.52,176,14.44,28.62,0.45,0.021,0.2,0.2
"Travis Konecny","TRAVIS.KONECNY","8478439","21-22","PHI","C/R","R",1997-03-11,24,2015,1,24,79,1115.62,697,14.61,29.17,0.68,0.029,0.22,0.22
"Travis Konecny","TRAVIS.KONECNY","8478439","22-23","PHI","R","R",1997-03-11,25,2015,1,24,60,878,620,14.45,29.11,0.68,0.03,0.21,0.21
"Travis Moen","TRAVIS.MOEN","8468635","07-08","ANA","L","L",1982-04-06,25,2000,5,155,77,971.57,444,13.84,29.85,0.71,0.036,0.25,0.24
"Travis Moen","TRAVIS.MOEN","8468635","08-09","ANA","L","L",1982-04-06,26,2000,5,155,63,757.33,554,13.88,29.71,1.23,0.043,0.23,0.24
"Travis Moen","TRAVIS.MOEN","8468635","08-09","S.J","L","L",1982-04-06,26,2000,5,155,19,249.33,233,13.25,28.23,0.31,0.009,0.17,0.16
"Travis Moen","TRAVIS.MOEN","8468635","09-10","MTL","L","L",1982-04-06,27,2000,5,155,81,1001.87,618,13.78,28.59,0.41,0.013,0.16,0.17
"Travis Moen","TRAVIS.MOEN","8468635","10-11","MTL","L","L",1982-04-06,28,2000,5,155,79,843.77,607,14.06,28.89,0.52,0.022,0.18,0.19
"Travis Moen","TRAVIS.MOEN","8468635","11-12","MTL","L","L",1982-04-06,29,2000,5,155,48,628.72,518,14.53,29.34,0.61,0.017,0.2,0.21
"Travis Moen","TRAVIS.MOEN","8468635","12-13","MTL","L","L",1982-04-06,30,2000,5,155,45,408.7,334,13.95,28.3,0.25,0.012,0.16,0.17
"Travis Moen","TRAVIS.MOEN","8468635","13-14","MTL","L","L",1982-04-06,31,2000,5,155,65,567.73,616,13.97,28.33,0.28,0.008,0.17,0.16
"Travis Moen","TRAVIS.MOEN","8468635","14-15","DAL","L","L",1982-04-06,32,2000,5,155,34,299.92,391,14.03,28.1,0.57,0.02,0.19,0.19
"Travis Moen","TRAVIS.MOEN","8468635","14-15","MTL","L","L",1982-04-06,32,2000,5,155,10,78.47,165,13.87,27.69,-0.19,-0.007,0.13,0.16
"Travis Moen","TRAVIS.MOEN","8468635","15-16","DAL","L","L",1982-04-06,33,2000,5,155,23,177.27,298,13.51,27.42,0.28,0.013,0.14,0.17
"Travis Morin","TRAVIS.MORIN","8471474","10-11","DAL","C","L",1984-01-09,26,2004,9,263,3,26.47,50,13.78,28.81,0.65,0.001,0.2,0.19
"Travis Morin","TRAVIS.MORIN","8471474","13-14","DAL","C","L",1984-01-09,29,2004,9,263,4,40.67,59,14.06,28.14,-1.02,-0.031,0.13,0.11
"Travis Morin","TRAVIS.MORIN","8471474","14-15","DAL","C","L",1984-01-09,30,2004,9,263,6,63.62,108,14.08,28.16,-1.34,-0.057,0.11,0.11
"Travis Sanheim","TRAVIS.SANHEIM","8477948","17-18","PHI","D","L",1996-03-29,21,2014,1,17,49,726.08,565,14.01,28.13,0.23,0.006,0.15,0.16
"Travis Sanheim","TRAVIS.SANHEIM","8477948","18-19","PHI","D","L",1996-03-29,22,2014,1,17,82,1449.87,659,14.4,28.81,0.48,0.022,0.18,0.2
"Travis Sanheim","TRAVIS.SANHEIM","8477948","19-20","PHI","D","L",1996-03-29,23,2014,1,17,69,1185.52,620,14.33,28.79,0.56,0.023,0.18,0.2
"Travis Sanheim","TRAVIS.SANHEIM","8477948","20-21","PHI","D","L",1996-03-29,24,2014,1,17,55,1037.47,183,14.5,28.76,0.48,0.019,0.19,0.19
"Travis Sanheim","TRAVIS.SANHEIM","8477948","21-22","PHI","D","L",1996-03-29,25,2014,1,17,80,1577.42,699,14.49,28.93,0.61,0.024,0.2,0.22
"Travis Sanheim","TRAVIS.SANHEIM","8477948","22-23","PHI","D","L",1996-03-29,26,2014,1,17,81,1439.6,683,14.28,28.77,0.6,0.028,0.19,0.2
"Travis Turnbull","TRAVIS.TURNBULL","8475102","11-12","BUF","C","R",1986-07-07,25,2004,NA,NA,3,14.77,54,12.21,24.89,-1.39,-0.033,0.06,0
"Travis Zajac","TRAVIS.ZAJAC","8471233","07-08","N.J","C","R",1985-05-13,22,2004,1,20,82,1084.82,521,13.45,29.05,0.14,0.005,0.16,0.16
"Travis Zajac","TRAVIS.ZAJAC","8471233","08-09","N.J","C","R",1985-05-13,23,2004,1,20,82,1081.35,616,13.88,29.64,0.46,0.021,0.2,0.2
"Travis Zajac","TRAVIS.ZAJAC","8471233","09-10","N.J","C","R",1985-05-13,24,2004,1,20,82,1250.18,610,14.36,29.87,0.58,0.025,0.2,0.21
"Travis Zajac","TRAVIS.ZAJAC","8471233","10-11","N.J","C","R",1985-05-13,25,2004,1,20,82,1213.18,611,14.34,29.58,0.63,0.027,0.19,0.2
"Travis Zajac","TRAVIS.ZAJAC","8471233","11-12","N.J","C","R",1985-05-13,26,2004,1,20,15,218.63,224,14.51,29.38,0.6,0.015,0.2,0.23
"Travis Zajac","TRAVIS.ZAJAC","8471233","12-13","N.J","C","R",1985-05-13,27,2004,1,20,48,687.37,335,14.54,29.58,0.34,0.019,0.18,0.19
"Travis Zajac","TRAVIS.ZAJAC","8471233","13-14","N.J","C","R",1985-05-13,28,2004,1,20,80,1231.8,650,14.63,29.68,0.76,0.03,0.2,0.21
"Travis Zajac","TRAVIS.ZAJAC","8471233","14-15","N.J","C","R",1985-05-13,29,2004,1,20,74,1095.73,646,14.68,29.45,0.61,0.025,0.18,0.21
"Travis Zajac","TRAVIS.ZAJAC","8471233","15-16","N.J","C","R",1985-05-13,30,2004,1,20,74,1036.5,628,14.66,29.6,0.82,0.032,0.22,0.23
"Travis Zajac","TRAVIS.ZAJAC","8471233","16-17","N.J","C","R",1985-05-13,31,2004,1,20,80,1150.78,644,14.7,29.45,0.69,0.031,0.21,0.22
"Travis Zajac","TRAVIS.ZAJAC","8471233","17-18","N.J","C","R",1985-05-13,32,2004,1,20,63,840.33,594,14.65,29.34,0.74,0.027,0.2,0.21
"Travis Zajac","TRAVIS.ZAJAC","8471233","18-19","N.J","C","R",1985-05-13,33,2004,1,20,80,1073.65,656,14.82,29.6,0.75,0.03,0.22,0.24
"Travis Zajac","TRAVIS.ZAJAC","8471233","19-20","N.J","C","R",1985-05-13,34,2004,1,20,69,917.43,647,14.44,29.01,0.66,0.022,0.19,0.21
"Travis Zajac","TRAVIS.ZAJAC","8471233","20-21","N.J","C","R",1985-05-13,35,2004,1,20,33,427.85,157,14.42,28.6,0.57,0.019,0.2,0.23
"Travis Zajac","TRAVIS.ZAJAC","8471233","20-21","NYI","C","R",1985-05-13,35,2004,1,20,13,171.4,114,14.12,28.21,0.2,0.012,0.16,0.2
"Trent Frederic","TRENT.FREDERIC","8479365","18-19","BOS","C","L",1998-02-11,20,2016,1,29,15,134.23,253,13.6,27.29,0.23,0.011,0.18,0.19
"Trent Frederic","TRENT.FREDERIC","8479365","19-20","BOS","C","L",1998-02-11,21,2016,1,29,2,12.85,31,13.52,27.02,1.46,0.038,0.36,0.21
"Trent Frederic","TRENT.FREDERIC","8479365","20-21","BOS","C","L",1998-02-11,22,2016,1,29,42,447.9,182,14.13,28.11,0.09,0.008,0.14,0.17
"Trent Frederic","TRENT.FREDERIC","8479365","21-22","BOS","C","L",1998-02-11,23,2016,1,29,60,655.52,632,14.34,28.55,0.39,0.012,0.2,0.19
"Trent Frederic","TRENT.FREDERIC","8479365","22-23","BOS","C","L",1998-02-11,24,2016,1,29,79,886.27,706,13.94,28.09,0.27,0.013,0.15,0.16
"Trent Hunter","TRENT.HUNTER","8467466","07-08","NYI","R","R",1980-07-05,27,1998,6,150,82,1024.48,504,13.66,29.43,0.34,0.018,0.19,0.2
"Trent Hunter","TRENT.HUNTER","8467466","08-09","NYI","R","R",1980-07-05,28,1998,6,150,55,629.17,474,13.56,28.92,0.36,0.019,0.21,0.2
"Trent Hunter","TRENT.HUNTER","8467466","09-10","NYI","R","R",1980-07-05,29,1998,6,150,60,709.22,535,13.99,29.08,0.51,0.022,0.17,0.2
