"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft_Yr","Draft_Rd","Draft_Ov","GP","TOI_EV","TOI_PP","EV_iFF","PP_iFF","EV_Sh%","PP_Sh%","All_Sh%","EV_Sh_Goals","PP_Sh_Goals","All_Sh_Goals"
"Rourke Chartier","ROURKE.CHARTIER","8478078","22-23","OTT","C","L",1996-04-03,26,2014,5,149,6,51,0.4,8,0,-0.027,0,-0.027,-0.21,0,-0.21
"Rudolfs Balcers","RUDOLFS.BALCERS","8478870","18-19","OTT","L","L",1997-04-08,21,2015,5,142,36,382.7,51.8,61,9,-0.043,0.123,-0.022,-2.63,1.1,-1.53
"Rudolfs Balcers","RUDOLFS.BALCERS","8478870","19-20","OTT","L","L",1997-04-08,22,2015,5,142,15,154.9,25.3,30,2,-0.043,-0.021,-0.041,-1.28,-0.04,-1.33
"Rudolfs Balcers","RUDOLFS.BALCERS","8478870","20-21","S.J","L","L",1997-04-08,23,2015,5,142,41,533.1,48.7,73,7,-0.01,-0.046,-0.013,-0.72,-0.33,-1.04
"Rudolfs Balcers","RUDOLFS.BALCERS","8478870","21-22","S.J","L","L",1997-04-08,24,2015,5,142,61,823.9,15.5,121,2,0.013,-0.024,0.012,1.55,-0.05,1.5
"Rudolfs Balcers","RUDOLFS.BALCERS","8478870","22-23","FLA/T.B","L","L",1997-04-08,25,2015,5,142,17,164.6,6.1,26,1,0.003,-0.015,0.002,0.07,-0.02,0.06
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","8468172","07-08","NYI","L","L",1979-01-18,28,1997,NA,NA,67,898.7,146.3,129,27,-0.017,0.114,0.005,-2.24,3.09,0.85
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","8468172","08-09","PIT","L","L",1979-01-18,29,1997,NA,NA,65,813,94.2,141,13,0.037,-0.033,0.031,5.21,-0.43,4.79
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","8468172","09-10","PIT","L","L",1979-01-18,30,1997,NA,NA,79,1002.1,123.8,191,24,-0.024,0.012,-0.02,-4.61,0.29,-4.32
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","8468172","10-11","NYR","L","L",1979-01-18,31,1997,NA,NA,66,853.7,51.5,149,7,-0.024,0.021,-0.022,-3.61,0.15,-3.46
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","8468172","11-12","NYR","L","L",1979-01-18,32,1997,NA,NA,73,862.8,26.6,114,8,-0.01,0.011,-0.008,-1.11,0.09,-1.02
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","8468172","12-13","PHI","L","L",1979-01-18,33,1997,NA,NA,47,441.2,6.8,52,2,-0.012,-0.021,-0.012,-0.61,-0.04,-0.65
"Ruslan Salei","RUSLAN.SALEI","8464962","07-08","COL/FLA","D","L",1974-11-02,32,1996,1,9,82,1425.6,193.1,125,31,0.018,-0.023,0.01,2.21,-0.72,1.49
"Ruslan Salei","RUSLAN.SALEI","8464962","08-09","COL","D","L",1974-11-02,33,1996,1,9,70,1129.4,174.5,114,37,-0.005,-0.033,-0.012,-0.59,-1.21,-1.8
"Ruslan Salei","RUSLAN.SALEI","8464962","09-10","COL","D","L",1974-11-02,34,1996,1,9,14,216.9,25.6,22,6,0.02,-0.013,0.013,0.45,-0.08,0.37
"Ruslan Salei","RUSLAN.SALEI","8464962","10-11","DET","D","L",1974-11-02,35,1996,1,9,75,1172,5.6,109,0,-0.014,0,-0.014,-1.53,0,-1.53
"Ryan Bayda","RYAN.BAYDA","8468560","07-08","CAR","L","L",1980-12-09,26,2000,3,80,31,344.3,25.6,69,3,-0.018,-0.025,-0.018,-1.22,-0.08,-1.3
"Ryan Bayda","RYAN.BAYDA","8468560","08-09","CAR","L","L",1980-12-09,27,2000,3,80,70,573.9,26.7,92,4,-0.007,-0.028,-0.008,-0.65,-0.11,-0.76
"Ryan Bourque","RYAN.BOURQUE","8475243","14-15","NYR","L","L",1991-01-03,23,2009,3,80,1,10.8,0,2,0,-0.009,0,-0.009,-0.02,0,-0.02
"Ryan Caldwell","RYAN.CALDWELL","8468682","07-08","ARI","D","L",1981-06-15,26,2000,7,202,2,11.6,0,1,0,0.003,0,0.003,0,0,0
"Ryan Callahan","RYAN.CALLAHAN","8471339","07-08","NYR","R","R",1985-03-21,22,2004,4,127,52,569.1,11.9,94,1,-0.009,-0.016,-0.009,-0.88,-0.02,-0.9
"Ryan Callahan","RYAN.CALLAHAN","8471339","08-09","NYR","R","R",1985-03-21,23,2004,4,127,81,1096.3,121.4,261,36,-0.01,-0.05,-0.015,-2.69,-1.8,-4.5
"Ryan Callahan","RYAN.CALLAHAN","8471339","09-10","NYR","R","R",1985-03-21,24,2004,4,127,77,999.4,250.2,203,63,-0.026,0.013,-0.017,-5.23,0.83,-4.4
"Ryan Callahan","RYAN.CALLAHAN","8471339","10-11","NYR","R","R",1985-03-21,25,2004,4,127,60,823.7,201.4,168,65,-0.01,0.021,-0.002,-1.73,1.38,-0.35
"Ryan Callahan","RYAN.CALLAHAN","8471339","11-12","NYR","R","R",1985-03-21,26,2004,4,127,76,1147.5,279.7,218,67,-0.026,0.052,-0.008,-5.64,3.46,-2.18
"Ryan Callahan","RYAN.CALLAHAN","8471339","12-13","NYR","R","R",1985-03-21,27,2004,4,127,45,689.4,142.3,156,25,-0.019,0.083,-0.005,-2.9,2.09,-0.82
"Ryan Callahan","RYAN.CALLAHAN","8471339","13-14","NYR/T.B","R","R",1985-03-21,28,2004,4,127,65,934.7,152.7,189,41,-0.023,0.047,-0.01,-4.32,1.93,-2.39
"Ryan Callahan","RYAN.CALLAHAN","8471339","14-15","T.B","R","R",1985-03-21,29,2004,4,127,77,1085.2,234.8,188,53,0.004,0.059,0.016,0.75,3.14,3.89
"Ryan Callahan","RYAN.CALLAHAN","8471339","15-16","T.B","R","R",1985-03-21,30,2004,4,127,73,928.8,164.1,185,29,-0.017,-0.031,-0.019,-3.15,-0.9,-4.05
"Ryan Callahan","RYAN.CALLAHAN","8471339","16-17","T.B","R","R",1985-03-21,31,2004,4,127,18,207.6,4.2,31,0,0.013,0,0.013,0.42,0,0.42
"Ryan Callahan","RYAN.CALLAHAN","8471339","17-18","T.B","R","R",1985-03-21,32,2004,4,127,67,725.5,55.8,121,12,-0.041,-0.011,-0.038,-4.96,-0.13,-5.09
"Ryan Callahan","RYAN.CALLAHAN","8471339","18-19","T.B","R","R",1985-03-21,33,2004,4,127,52,512.1,5.9,92,1,-0.03,0.044,-0.029,-2.74,0.04,-2.7
"Ryan Carpenter","RYAN.CARPENTER","8477846","15-16","S.J","C","R",1991-01-18,24,2009,NA,NA,1,7.4,0,0,0,0,0,0,0,0,0
"Ryan Carpenter","RYAN.CARPENTER","8477846","16-17","S.J","C","R",1991-01-18,25,2009,NA,NA,11,105.3,0,20,0,0.012,0,0.012,0.24,0,0.24
"Ryan Carpenter","RYAN.CARPENTER","8477846","17-18","S.J/VGK","C","R",1991-01-18,26,2009,NA,NA,52,557.6,18.5,103,2,-0.002,-0.021,-0.003,-0.24,-0.04,-0.28
"Ryan Carpenter","RYAN.CARPENTER","8477846","18-19","VGK","C","R",1991-01-18,27,2009,NA,NA,68,743.2,13.4,133,2,-0.042,-0.024,-0.042,-5.59,-0.05,-5.63
"Ryan Carpenter","RYAN.CARPENTER","8477846","19-20","CHI","C","R",1991-01-18,28,2009,NA,NA,69,777.5,16.1,105,3,-0.052,-0.025,-0.051,-5.45,-0.07,-5.53
"Ryan Carpenter","RYAN.CARPENTER","8477846","20-21","CHI","C","R",1991-01-18,29,2009,NA,NA,40,374.2,39.5,55,5,-0.04,0.026,-0.034,-2.18,0.13,-2.05
"Ryan Carpenter","RYAN.CARPENTER","8477846","21-22","CGY/CHI","C","R",1991-01-18,30,2009,NA,NA,67,682.9,23.7,82,3,-0.041,-0.026,-0.04,-3.33,-0.08,-3.41
"Ryan Carpenter","RYAN.CARPENTER","8477846","22-23","NYR","C","R",1991-01-18,31,2009,NA,NA,22,176.1,1.2,22,2,-0.022,-0.022,-0.022,-0.49,-0.04,-0.53
"Ryan Carter","RYAN.CARTER","8473646","07-08","ANA","C","L",1983-08-03,24,2001,NA,NA,34,320.1,4.8,73,0,-0.018,0,-0.018,-1.3,0,-1.3
"Ryan Carter","RYAN.CARTER","8473646","08-09","ANA","C","L",1983-08-03,25,2001,NA,NA,48,402.3,13.9,56,4,-0.008,-0.029,-0.009,-0.42,-0.12,-0.54
"Ryan Carter","RYAN.CARTER","8473646","09-10","ANA","C","L",1983-08-03,26,2001,NA,NA,38,329.1,10,43,3,0.031,-0.026,0.028,1.35,-0.08,1.27
"Ryan Carter","RYAN.CARTER","8473646","10-11","ANA/CAR/FLA","C","L",1983-08-03,27,2001,NA,NA,62,526.7,3.9,87,1,-0.017,-0.014,-0.017,-1.47,-0.01,-1.49
"Ryan Carter","RYAN.CARTER","8473646","11-12","FLA/N.J","C","L",1983-08-03,28,2001,NA,NA,72,673.1,3.4,67,0,-0.015,0,-0.015,-0.99,0,-0.99
"Ryan Carter","RYAN.CARTER","8473646","12-13","N.J","C","L",1983-08-03,29,2001,NA,NA,44,526.3,2.3,78,1,-0.013,-0.018,-0.014,-1.05,-0.02,-1.07
"Ryan Carter","RYAN.CARTER","8473646","13-14","N.J","C","L",1983-08-03,30,2001,NA,NA,62,634.2,1.6,94,0,0.012,0,0.012,1.09,0,1.09
"Ryan Carter","RYAN.CARTER","8473646","14-15","MIN","C","L",1983-08-03,31,2001,NA,NA,53,439.4,2.2,66,0,-0.042,0,-0.042,-2.8,0,-2.8
"Ryan Carter","RYAN.CARTER","8473646","15-16","MIN","C","L",1983-08-03,32,2001,NA,NA,60,555.6,4.5,69,0,0.012,0,0.012,0.84,0,0.84
"Ryan Craig","RYAN.CRAIG","8470065","07-08","T.B","C","L",1982-01-06,25,2002,8,255,7,66.5,8.9,4,5,-0.014,0.025,0.007,-0.06,0.12,0.07
"Ryan Craig","RYAN.CRAIG","8470065","08-09","T.B","C","L",1982-01-06,26,2002,8,255,54,467.8,24.1,68,5,-0.036,-0.032,-0.035,-2.43,-0.16,-2.59
"Ryan Craig","RYAN.CRAIG","8470065","09-10","T.B","C","L",1982-01-06,27,2002,8,255,3,27.9,0,6,0,-0.018,0,-0.018,-0.11,0,-0.11
"Ryan Craig","RYAN.CRAIG","8470065","10-11","PIT","C","L",1982-01-06,28,2002,8,255,6,50.5,4.3,7,1,-0.018,-0.014,-0.018,-0.13,-0.01,-0.14
"Ryan Craig","RYAN.CRAIG","8470065","13-14","CBJ","C","L",1982-01-06,31,2002,8,255,6,41.7,0,4,0,-0.017,0,-0.017,-0.07,0,-0.07
"Ryan Craig","RYAN.CRAIG","8470065","14-15","CBJ","C","L",1982-01-06,32,2002,8,255,2,14.6,0,3,0,-0.012,0,-0.012,-0.04,0,-0.04
"Ryan Donato","RYAN.DONATO","8477987","17-18","BOS","C","L",1996-04-09,21,2014,2,56,12,145.6,29.4,21,9,0.046,0.051,0.048,0.97,0.46,1.43
"Ryan Donato","RYAN.DONATO","8477987","18-19","BOS/MIN","C","L",1996-04-09,22,2014,2,56,56,635.4,114.2,158,27,-0.025,0.006,-0.021,-3.96,0.16,-3.8
"Ryan Donato","RYAN.DONATO","8477987","19-20","MIN","C","L",1996-04-09,23,2014,2,56,62,608.6,45.5,132,14,0.03,-0.079,0.02,4.02,-1.1,2.91
"Ryan Donato","RYAN.DONATO","8477987","20-21","S.J","C","L",1996-04-09,24,2014,2,56,50,538.4,85.1,108,28,-0.035,-0.048,-0.038,-3.82,-1.36,-5.18
"Ryan Donato","RYAN.DONATO","8477987","21-22","SEA","C","L",1996-04-09,25,2014,2,56,74,869.3,131.1,176,41,0.018,-0.081,-0.001,3.19,-3.31,-0.12
"Ryan Donato","RYAN.DONATO","8477987","22-23","SEA","C","L",1996-04-09,26,2014,2,56,71,753.4,39.4,147,7,0.014,-0.045,0.012,2.11,-0.32,1.79
"Ryan Dzingel","RYAN.DZINGEL","8476288","15-16","OTT","C","L",1992-03-09,23,2011,7,204,30,316.9,1.1,32,0,0,0,0,0.01,0,0.01
"Ryan Dzingel","RYAN.DZINGEL","8476288","16-17","OTT","C","L",1992-03-09,24,2011,7,204,81,1031.7,105.9,135,19,-0.008,-0.046,-0.012,-1.04,-0.88,-1.92
"Ryan Dzingel","RYAN.DZINGEL","8476288","17-18","OTT","C","L",1992-03-09,25,2011,7,204,79,1112.3,168.9,152,27,0.039,0.042,0.039,5.9,1.12,7.02
"Ryan Dzingel","RYAN.DZINGEL","8476288","18-19","CBJ/OTT","C","L",1992-03-09,26,2011,7,204,78,1143.7,136.9,168,22,0.05,0.076,0.053,8.45,1.66,10.11
"Ryan Dzingel","RYAN.DZINGEL","8476288","19-20","CAR","C","L",1992-03-09,27,2011,7,204,64,754.5,139.8,105,27,-0.039,0.004,-0.03,-4.13,0.12,-4.02
"Ryan Dzingel","RYAN.DZINGEL","8476288","20-21","CAR/OTT","C","L",1992-03-09,28,2011,7,204,40,432.2,69.4,51,17,0.054,-0.009,0.038,2.77,-0.16,2.61
"Ryan Dzingel","RYAN.DZINGEL","8476288","21-22","ARI/S.J","C","L",1992-03-09,29,2011,7,204,32,400.4,21.1,41,3,0.022,-0.025,0.019,0.9,-0.07,0.83
"Ryan Ellis","RYAN.ELLIS","8475176","11-12","NSH","D","R",1991-01-03,20,2009,1,11,32,413.7,55.4,37,12,0.004,0.096,0.027,0.14,1.16,1.3
"Ryan Ellis","RYAN.ELLIS","8475176","12-13","NSH","D","R",1991-01-03,21,2009,1,11,32,454.9,62.5,47,11,-0.035,0.099,-0.01,-1.66,1.09,-0.57
"Ryan Ellis","RYAN.ELLIS","8475176","13-14","NSH","D","R",1991-01-03,22,2009,1,11,80,1129.5,139,122,38,0.025,-0.046,0.008,3.09,-1.74,1.35
"Ryan Ellis","RYAN.ELLIS","8475176","14-15","NSH","D","R",1991-01-03,23,2009,1,11,58,923.8,127.1,110,46,0.038,-0.01,0.023,4.13,-0.47,3.66
"Ryan Ellis","RYAN.ELLIS","8475176","15-16","NSH","D","R",1991-01-03,24,2009,1,11,79,1351.4,163.5,145,48,0.016,0.004,0.013,2.25,0.21,2.46
"Ryan Ellis","RYAN.ELLIS","8475176","16-17","NSH","D","R",1991-01-03,25,2009,1,11,71,1320.4,152.6,133,54,0.079,0.023,0.063,10.52,1.25,11.77
"Ryan Ellis","RYAN.ELLIS","8475176","17-18","NSH","D","R",1991-01-03,26,2009,1,11,44,794.6,93.9,108,38,0.038,0.007,0.03,4.08,0.25,4.33
"Ryan Ellis","RYAN.ELLIS","8475176","18-19","NSH","D","R",1991-01-03,27,2009,1,11,82,1525.3,169.2,151,51,-0.003,-0.047,-0.014,-0.51,-2.4,-2.91
"Ryan Ellis","RYAN.ELLIS","8475176","19-20","NSH","D","R",1991-01-03,28,2009,1,11,49,894,105.7,112,26,0.014,0.02,0.015,1.59,0.53,2.12
"Ryan Ellis","RYAN.ELLIS","8475176","20-21","NSH","D","R",1991-01-03,29,2009,1,11,35,645.8,74.6,70,16,0.019,0.047,0.024,1.34,0.75,2.08
"Ryan Ellis","RYAN.ELLIS","8475176","21-22","PHI","D","R",1991-01-03,30,2009,1,11,4,72.6,6.6,7,1,0.054,0.005,0.048,0.38,0,0.39
"Ryan Garbutt","RYAN.GARBUTT","8476116","11-12","DAL","C","L",1985-08-12,26,2003,NA,NA,20,162.2,0.4,42,0,-0.005,0,-0.005,-0.23,0,-0.23
"Ryan Garbutt","RYAN.GARBUTT","8476116","12-13","DAL","C","L",1985-08-12,27,2003,NA,NA,36,323.7,6.4,65,3,-0.017,-0.026,-0.018,-1.12,-0.08,-1.2
"Ryan Garbutt","RYAN.GARBUTT","8476116","13-14","DAL","C","L",1985-08-12,28,2003,NA,NA,75,858.8,7.4,216,2,0.006,-0.018,0.006,1.33,-0.04,1.29
"Ryan Garbutt","RYAN.GARBUTT","8476116","14-15","DAL","C","L",1985-08-12,29,2003,NA,NA,67,783,7.1,188,1,-0.028,-0.015,-0.028,-5.24,-0.01,-5.25
"Ryan Garbutt","RYAN.GARBUTT","8476116","15-16","ANA/CHI","C","L",1985-08-12,30,2003,NA,NA,80,800.6,7.4,184,2,-0.025,-0.015,-0.025,-4.53,-0.03,-4.56
"Ryan Garbutt","RYAN.GARBUTT","8476116","16-17","ANA","C","L",1985-08-12,31,2003,NA,NA,27,212.5,2,41,0,-0.004,0,-0.004,-0.18,0,-0.18
"Ryan Getzlaf","RYAN.GETZLAF","8470612","07-08","ANA","C","R",1985-05-10,22,2003,1,19,77,1122.2,306,162,76,0.047,-0.047,0.017,7.64,-3.58,4.06
"Ryan Getzlaf","RYAN.GETZLAF","8470612","08-09","ANA","C","R",1985-05-10,23,2003,1,19,81,1230.3,313.4,197,91,0.005,-0.012,0,0.95,-1.06,-0.11
"Ryan Getzlaf","RYAN.GETZLAF","8470612","09-10","ANA","C","R",1985-05-10,24,2003,1,19,66,1112.5,252.7,133,71,0.025,0.011,0.02,3.35,0.77,4.12
"Ryan Getzlaf","RYAN.GETZLAF","8470612","10-11","ANA","C","R",1985-05-10,25,2003,1,19,67,1163.8,232.3,115,58,0.024,0.008,0.019,2.75,0.49,3.24
"Ryan Getzlaf","RYAN.GETZLAF","8470612","11-12","ANA","C","R",1985-05-10,26,2003,1,19,82,1341,295.2,184,85,-0.026,-0.036,-0.029,-4.85,-3.06,-7.91
"Ryan Getzlaf","RYAN.GETZLAF","8470612","12-13","ANA","C","R",1985-05-10,27,2003,1,19,44,684.3,121.5,92,35,0.011,0.008,0.01,1.01,0.28,1.29
"Ryan Getzlaf","RYAN.GETZLAF","8470612","13-14","ANA","C","R",1985-05-10,28,2003,1,19,77,1148.2,280.4,183,81,0.064,-0.015,0.04,11.62,-1.19,10.43
"Ryan Getzlaf","RYAN.GETZLAF","8470612","14-15","ANA","C","R",1985-05-10,29,2003,1,19,77,1151,228,206,57,0.044,-0.035,0.027,9.03,-2.01,7.02
"Ryan Getzlaf","RYAN.GETZLAF","8470612","15-16","ANA","C","R",1985-05-10,30,2003,1,19,77,1131.3,218.7,190,63,-0.03,-0.009,-0.025,-5.74,-0.59,-6.33
"Ryan Getzlaf","RYAN.GETZLAF","8470612","16-17","ANA","C","R",1985-05-10,31,2003,1,19,74,1157.7,223.4,139,52,-0.026,0.021,-0.013,-3.64,1.1,-2.54
"Ryan Getzlaf","RYAN.GETZLAF","8470612","17-18","ANA","C","R",1985-05-10,32,2003,1,19,56,936.4,151.7,118,46,0.013,-0.07,-0.011,1.48,-3.23,-1.75
"Ryan Getzlaf","RYAN.GETZLAF","8470612","18-19","ANA","C","R",1985-05-10,33,2003,1,19,67,1044.3,176.5,154,46,0.021,-0.062,0.002,3.29,-2.83,0.46
"Ryan Getzlaf","RYAN.GETZLAF","8470612","19-20","ANA","C","R",1985-05-10,34,2003,1,19,69,1011.8,164.8,151,41,0.003,-0.017,-0.002,0.39,-0.71,-0.32
"Ryan Getzlaf","RYAN.GETZLAF","8470612","20-21","ANA","C","R",1985-05-10,35,2003,1,19,48,650.6,88.1,72,20,-0.044,-0.02,-0.039,-3.15,-0.4,-3.55
"Ryan Getzlaf","RYAN.GETZLAF","8470612","21-22","ANA","C","R",1985-05-10,36,2003,1,19,56,838.7,144.3,102,35,-0.054,-0.042,-0.051,-5.49,-1.48,-6.96
"Ryan Graves","RYAN.GRAVES","8477435","18-19","COL","D","L",1995-05-21,23,2013,4,110,26,255.7,0,39,0,0.067,0,0.067,2.61,0,2.61
"Ryan Graves","RYAN.GRAVES","8477435","19-20","COL","D","L",1995-05-21,24,2013,4,110,69,1083.3,4.6,171,0,0.019,0,0.019,3.33,0,3.33
"Ryan Graves","RYAN.GRAVES","8477435","20-21","COL","D","L",1995-05-21,25,2013,4,110,54,830.2,3.2,134,0,-0.02,0,-0.02,-2.72,0,-2.72
"Ryan Graves","RYAN.GRAVES","8477435","21-22","N.J","D","L",1995-05-21,26,2013,4,110,75,1351.9,5.4,155,0,0.006,0,0.006,0.95,0,0.95
"Ryan Graves","RYAN.GRAVES","8477435","22-23","N.J","D","L",1995-05-21,27,2013,4,110,78,1340,4.5,175,0,0.018,0,0.018,3.13,0,3.13
"Ryan Hamilton","RYAN.HAMILTON","8472424","11-12","TOR","L","L",1985-04-15,26,2003,NA,NA,2,26.3,0,1,0,-0.009,0,-0.009,-0.01,0,-0.01
"Ryan Hamilton","RYAN.HAMILTON","8472424","12-13","TOR","L","L",1985-04-15,27,2003,NA,NA,10,93.8,1.4,8,0,-0.025,0,-0.025,-0.2,0,-0.2
"Ryan Hamilton","RYAN.HAMILTON","8472424","13-14","EDM","L","L",1985-04-15,28,2003,NA,NA,2,15.8,2.4,4,0,-0.014,0,-0.014,-0.05,0,-0.05
"Ryan Hamilton","RYAN.HAMILTON","8472424","14-15","EDM","L","L",1985-04-15,29,2003,NA,NA,16,188.9,17.2,15,1,-0.036,0.036,-0.032,-0.54,0.04,-0.51
"Ryan Hartman","RYAN.HARTMAN","8477451","14-15","CHI","R","R",1994-09-20,19,2013,1,30,5,41.2,0,10,0,-0.024,0,-0.024,-0.24,0,-0.24
"Ryan Hartman","RYAN.HARTMAN","8477451","15-16","CHI","R","R",1994-09-20,20,2013,1,30,3,27.7,0,7,0,-0.017,0,-0.017,-0.12,0,-0.12
"Ryan Hartman","RYAN.HARTMAN","8477451","16-17","CHI","R","R",1994-09-20,21,2013,1,30,76,909.8,40.1,205,6,0.004,0.001,0.004,0.89,0,0.89
"Ryan Hartman","RYAN.HARTMAN","8477451","17-18","CHI/NSH","R","R",1994-09-20,22,2013,1,30,78,928.3,51.4,164,9,-0.007,-0.044,-0.009,-1.13,-0.39,-1.52
"Ryan Hartman","RYAN.HARTMAN","8477451","18-19","NSH/PHI","R","R",1994-09-20,23,2013,1,30,83,1014.4,21,180,3,-0.008,-0.027,-0.008,-1.45,-0.08,-1.53
"Ryan Hartman","RYAN.HARTMAN","8477451","19-20","MIN","R","R",1994-09-20,24,2013,1,30,69,754.2,6.9,139,1,-0.01,0.049,-0.009,-1.34,0.05,-1.29
"Ryan Hartman","RYAN.HARTMAN","8477451","20-21","MIN","R","R",1994-09-20,25,2013,1,30,51,632.6,56.4,95,11,-0.01,-0.059,-0.015,-0.92,-0.65,-1.57
"Ryan Hartman","RYAN.HARTMAN","8477451","21-22","MIN","R","R",1994-09-20,26,2013,1,30,82,1153.2,189.3,248,72,0.049,-0.076,0.021,12.22,-5.45,6.76
"Ryan Hartman","RYAN.HARTMAN","8477451","22-23","MIN","R","R",1994-09-20,27,2013,1,30,59,819.2,74.7,187,26,-0.012,-0.057,-0.017,-2.18,-1.48,-3.66
"Ryan Hollweg","RYAN.HOLLWEG","8469681","07-08","NYR","C/L","L",1983-04-23,24,2001,8,238,70,569.5,6.2,69,0,-0.059,0,-0.059,-4.06,0,-4.06
"Ryan Hollweg","RYAN.HOLLWEG","8469681","08-09","TOR","L","L",1983-04-23,25,2001,8,238,24,156,0,22,0,-0.053,0,-0.053,-1.18,0,-1.18
"Ryan Hollweg","RYAN.HOLLWEG","8469681","10-11","ARI","L","L",1983-04-23,27,2001,8,238,3,19.4,0,0,0,0,0,0,0,0,0
"Ryan Johansen","RYAN.JOHANSEN","8475793","11-12","CBJ","C","R",1992-07-31,19,2010,1,4,67,731.3,112.1,95,34,-0.007,-0.012,-0.008,-0.63,-0.41,-1.05
"Ryan Johansen","RYAN.JOHANSEN","8475793","12-13","CBJ","C","R",1992-07-31,20,2010,1,4,40,542,92.9,84,19,-0.009,-0.087,-0.023,-0.76,-1.64,-2.4
"Ryan Johansen","RYAN.JOHANSEN","8475793","13-14","CBJ","C","R",1992-07-31,21,2010,1,4,82,1139.1,212,230,73,0.042,-0.001,0.032,9.76,-0.1,9.66
"Ryan Johansen","RYAN.JOHANSEN","8475793","14-15","CBJ","C","R",1992-07-31,22,2010,1,4,82,1209.2,229.2,175,67,0.02,0.013,0.018,3.51,0.89,4.4
"Ryan Johansen","RYAN.JOHANSEN","8475793","15-16","CBJ/NSH","C","R",1992-07-31,23,2010,1,4,80,1127.8,225.4,161,65,-0.001,-0.024,-0.008,-0.18,-1.57,-1.75
"Ryan Johansen","RYAN.JOHANSEN","8475793","16-17","NSH","C","R",1992-07-31,24,2010,1,4,82,1200.3,234.8,158,46,-0.017,-0.019,-0.018,-2.76,-0.88,-3.64
"Ryan Johansen","RYAN.JOHANSEN","8475793","17-18","NSH","C","R",1992-07-31,25,2010,1,4,79,1108.2,231.4,121,40,0.001,-0.054,-0.013,0.09,-2.16,-2.07
"Ryan Johansen","RYAN.JOHANSEN","8475793","18-19","NSH","C","R",1992-07-31,26,2010,1,4,80,1149.7,234.9,134,26,-0.009,-0.083,-0.021,-1.23,-2.16,-3.39
"Ryan Johansen","RYAN.JOHANSEN","8475793","19-20","NSH","C","R",1992-07-31,27,2010,1,4,68,879.6,181,101,29,0.012,-0.026,0.003,1.19,-0.76,0.43
"Ryan Johansen","RYAN.JOHANSEN","8475793","20-21","NSH","C","R",1992-07-31,28,2010,1,4,48,634.9,131.1,66,18,-0.018,-0.019,-0.018,-1.17,-0.33,-1.5
"Ryan Johansen","RYAN.JOHANSEN","8475793","21-22","NSH","C","R",1992-07-31,29,2010,1,4,79,988.9,238.6,90,54,0.099,0.092,0.096,8.91,4.95,13.86
"Ryan Johansen","RYAN.JOHANSEN","8475793","22-23","NSH","C","R",1992-07-31,30,2010,1,4,55,655.2,166.2,73,49,-0.013,-0.012,-0.013,-0.98,-0.57,-1.55
"Ryan Johnson","RYAN.JOHNSON","8460527","07-08","STL","C","L",1976-06-14,31,1994,2,36,79,813.1,11.3,98,1,-0.018,-0.015,-0.018,-1.74,-0.02,-1.75
"Ryan Johnson","RYAN.JOHNSON","8460527","08-09","VAN","C","L",1976-06-14,32,1994,2,36,61,468.3,3.4,27,0,0.027,0,0.027,0.74,0,0.74
"Ryan Johnson","RYAN.JOHNSON","8460527","09-10","VAN","C","L",1976-06-14,33,1994,2,36,58,443.3,4.3,29,0,-0.03,0,-0.03,-0.86,0,-0.86
"Ryan Johnson","RYAN.JOHNSON","8460527","10-11","CHI","C","L",1976-06-14,34,1994,2,36,34,300.2,1.1,28,0,-0.031,0,-0.031,-0.86,0,-0.86
"Ryan Johnston","RYAN.JOHNSTON","8478963","15-16","MTL","D","R",1992-02-14,23,2010,NA,NA,3,47.4,1,1,0,0.001,0,0.001,0,0,0
"Ryan Johnston","RYAN.JOHNSTON","8478963","16-17","MTL","D","R",1992-02-14,24,2010,NA,NA,7,69.1,0,4,0,-0.003,0,-0.003,-0.01,0,-0.01
"Ryan Jones","RYAN.JONES","8471323","08-09","NSH","L/R","L",1984-06-14,24,2004,4,111,46,452.7,66.6,68,15,-0.013,-0.036,-0.017,-0.91,-0.54,-1.44
"Ryan Jones","RYAN.JONES","8471323","09-10","EDM/NSH","L","L",1984-06-14,25,2004,4,111,49,441.9,72.7,63,20,-0.012,0.025,-0.003,-0.74,0.5,-0.23
"Ryan Jones","RYAN.JONES","8471323","10-11","EDM","L","L",1984-06-14,26,2004,4,111,81,867.4,67.6,135,15,0.028,-0.003,0.025,3.77,-0.04,3.73
"Ryan Jones","RYAN.JONES","8471323","11-12","EDM","L","L",1984-06-14,27,2004,4,111,79,949.1,66.4,165,8,-0.002,0.111,0.003,-0.37,0.89,0.52
"Ryan Jones","RYAN.JONES","8471323","12-13","EDM","L","L",1984-06-14,28,2004,4,111,27,300.4,9,44,1,-0.021,-0.019,-0.021,-0.92,-0.02,-0.94
"Ryan Jones","RYAN.JONES","8471323","13-14","EDM","L","L",1984-06-14,29,2004,4,111,52,438.9,24.6,75,2,-0.035,-0.019,-0.035,-2.62,-0.04,-2.66
