"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","xEVO_GAR","xEVD_GAR","xPPO_GAR","xSHD_GAR","Take_GAR","Draw_GAR","xOff_GAR","xDef_GAR","Pens_GAR","xGAR","xWAR","xSPAR"
"Sean Avery","SEAN.AVERY","8468224","07-08","NYR","L","L",1980-04-10,27,1998,NA,NA,57,903,3.7,-1,1.3,-0.4,-0.6,2.7,5,-1.4,2,5.7,1,2
"Sean Avery","SEAN.AVERY","8468224","08-09","DAL","L","L",1980-04-10,28,1998,NA,NA,23,344.6,1.5,0.8,-1.2,0,-0.8,1.8,0.3,0.8,1,2.1,0.4,0.7
"Sean Avery","SEAN.AVERY","8468224","08-09","NYR","L","L",1980-04-10,28,1998,NA,NA,18,301.3,0.6,-0.2,0.7,0,-0.3,1,1.4,-0.2,0.7,1.8,0.3,0.6
"Sean Avery","SEAN.AVERY","8468224","09-10","NYR","L","L",1980-04-10,29,1998,NA,NA,69,923.1,2.5,0.3,2.2,0,-2.4,2.1,4.7,0.3,-0.3,4.7,0.8,1.6
"Sean Avery","SEAN.AVERY","8468224","10-11","NYR","L","L",1980-04-10,30,1998,NA,NA,76,853.8,-1.9,-1.8,-0.5,0,-1.6,1.7,-2.4,-1.8,0.1,-4,-0.7,-1.4
"Sean Avery","SEAN.AVERY","8468224","11-12","NYR","L","L",1980-04-10,31,1998,NA,NA,15,105.2,1.5,-0.1,0,0,0.1,0.4,1.5,-0.1,0.4,1.8,0.3,0.6
"Sean Bergenheim","SEAN.BERGENHEIM","8470176","07-08","NYI","L","L",1984-02-08,23,2002,1,22,78,877.6,3.1,-1.2,0,0.4,-1.7,-0.5,3.1,-0.8,-2.2,0.1,0,0
"Sean Bergenheim","SEAN.BERGENHEIM","8470176","08-09","NYI","L","L",1984-02-08,24,2002,1,22,59,840.6,5.4,0.9,0.1,-0.6,-1.4,1,5.6,0.3,-0.4,5.4,1,1.9
"Sean Bergenheim","SEAN.BERGENHEIM","8470176","09-10","NYI","L","L",1984-02-08,25,2002,1,22,63,885.9,0.6,0.8,0.1,-1.2,-0.9,1.3,0.7,-0.4,0.4,0.6,0.1,0.2
"Sean Bergenheim","SEAN.BERGENHEIM","8470176","10-11","T.B","L","L",1984-02-08,26,2002,1,22,80,1118.3,6.9,2.9,0.8,1.1,-1.3,1.9,7.7,3.9,0.6,12.2,2.2,4.2
"Sean Bergenheim","SEAN.BERGENHEIM","8470176","11-12","FLA","L","L",1984-02-08,27,2002,1,22,62,1017.5,1.9,1.7,1.5,-0.5,-1.2,1.6,3.4,1.2,0.4,5,0.9,1.6
"Sean Bergenheim","SEAN.BERGENHEIM","8470176","13-14","FLA","L","L",1984-02-08,29,2002,1,22,62,1023.3,7.8,1,-0.4,0.1,-0.8,0.5,7.4,1.1,-0.4,8.1,1.5,2.9
"Sean Bergenheim","SEAN.BERGENHEIM","8470176","14-15","FLA","L","L",1984-02-08,30,2002,1,22,39,551.9,5.4,-0.4,-0.3,0.1,-0.7,0.1,5.1,-0.4,-0.6,4.1,0.8,1.5
"Sean Bergenheim","SEAN.BERGENHEIM","8470176","14-15","MIN","L","L",1984-02-08,30,2002,1,22,17,182.6,-0.5,0.9,0,0,0.1,0,-0.5,0.9,0.1,0.5,0.1,0.2
"Sean Collins","SEAN.COLLINS","8473913","08-09","WSH","D","R",1983-10-30,24,2002,NA,NA,15,218.1,2.4,2.3,0,0,-0.2,-0.3,2.4,2.2,-0.5,4.1,0.7,1.4
"Sean Collins","SEAN.COLLINS","8473913","10-11","WSH","D","R",1983-10-30,26,2002,NA,NA,4,59,0.8,0.6,0,0,0.1,-0.1,0.8,0.6,0.1,1.5,0.3,0.5
"Sean Collins (C)","SEAN.COLLINS2","8474744","12-13","CBJ","C","L",1988-12-29,23,2008,7,187,5,62.5,-0.2,-1.1,0,0,-0.4,0.2,-0.2,-1.1,-0.2,-1.4,-0.3,-0.5
"Sean Collins (C)","SEAN.COLLINS2","8474744","14-15","CBJ","C","L",1988-12-29,25,2008,7,187,8,82.7,-0.6,0.4,0,0,0,0,-0.6,0.4,0,-0.2,0,-0.1
"Sean Couturier","SEAN.COUTURIER","8476461","11-12","PHI","C","L",1992-12-07,18,2011,1,8,77,1088.7,1.9,3.6,-0.2,1,1.6,0.1,1.6,4.6,1.7,7.9,1.4,2.5
"Sean Couturier","SEAN.COUTURIER","8476461","12-13","PHI","C","L",1992-12-07,19,2011,1,8,46,730.9,2.2,3,-0.2,0.7,1.2,-0.7,2.1,3.7,0.5,6.2,1.2,2.1
"Sean Couturier","SEAN.COUTURIER","8476461","13-14","PHI","C","L",1992-12-07,20,2011,1,8,82,1565.1,1,-0.5,-0.8,1.5,1.2,-0.1,0.2,1,1,2.3,0.4,0.8
"Sean Couturier","SEAN.COUTURIER","8476461","14-15","PHI","C","L",1992-12-07,21,2011,1,8,82,1507.8,3.2,3.9,0.1,-0.6,1.7,0.6,3.4,3.2,2.3,8.9,1.7,3.2
"Sean Couturier","SEAN.COUTURIER","8476461","15-16","PHI","C","L",1992-12-07,22,2011,1,8,63,1171.8,3.4,4.3,-0.4,0.9,0.4,0.8,3,5.3,1.2,9.5,1.8,3.5
"Sean Couturier","SEAN.COUTURIER","8476461","16-17","PHI","C","L",1992-12-07,23,2011,1,8,66,1217.4,10.5,2.1,-0.4,1.1,-0.3,-0.8,10,3.3,-1.1,12.2,2.3,4.4
"Sean Couturier","SEAN.COUTURIER","8476461","17-18","PHI","C","L",1992-12-07,24,2011,1,8,82,1770.5,8.3,1.6,2,1.4,2.1,0.5,10.3,3,2.5,15.7,3.1,5.9
"Sean Couturier","SEAN.COUTURIER","8476461","18-19","PHI","C","L",1992-12-07,25,2011,1,8,80,1770.2,16.3,5.3,4.4,0.4,1.6,0.5,20.6,5.7,2.1,28.5,5.3,10
"Sean Couturier","SEAN.COUTURIER","8476461","19-20","PHI","C","L",1992-12-07,26,2011,1,8,69,1368.4,8.4,3.2,0.2,0,0.3,0.3,8.6,3.1,0.5,12.2,2.2,4.2
"Sean Couturier","SEAN.COUTURIER","8476461","20-21","PHI","C","L",1992-12-07,27,2011,1,8,45,869.2,5.7,2.5,2.4,0.9,1.1,1.2,8.1,3.3,2.3,13.8,2.5,4.6
"Sean Couturier","SEAN.COUTURIER","8476461","21-22","PHI","C","L",1992-12-07,28,2011,1,8,29,591.5,0.8,1.3,-0.9,0.4,0.2,0.4,-0.1,1.6,0.6,2.1,0.4,0.7
"Sean Durzi","SEAN.DURZI","8480434","21-22","L.A","D","R",1998-10-21,22,2018,2,52,64,1254.1,0.5,0.3,1.8,1.1,-1,1.2,2.3,1.4,0.2,3.9,0.7,1.3
"Sean Durzi","SEAN.DURZI","8480434","22-23","L.A","D","R",1998-10-21,23,2018,2,52,72,1424.8,3,1.6,0.4,0.7,-0.4,-0.1,3.5,2.3,-0.5,5.2,0.9,1.7
"Sean Farrell","SEAN.FARRELL","8482081","22-23","MTL","C","L",2001-11-02,20,2020,4,124,6,83.2,-0.3,-0.8,-0.1,0,0.2,0,-0.3,-0.8,0.2,-1,-0.2,-0.3
"Sean Hill","SEAN.HILL","8456595","07-08","MIN","D","R",1970-02-14,37,1988,8,167,35,531.3,-1.6,-1.9,0.1,0.1,-1.1,-0.5,-1.5,-1.8,-1.6,-4.9,-0.9,-1.7
"Sean Kuraly","SEAN.KURALY","8476374","16-17","BOS","C","L",1993-01-20,23,2011,5,133,8,73.6,-0.2,0.5,0,0,0,0,-0.2,0.5,0,0.3,0.1,0.1
"Sean Kuraly","SEAN.KURALY","8476374","17-18","BOS","C","L",1993-01-20,24,2011,5,133,75,918.7,-1.8,-0.6,0,1.1,-0.4,1.2,-1.9,0.6,0.7,-0.6,-0.1,-0.2
"Sean Kuraly","SEAN.KURALY","8476374","18-19","BOS","C","L",1993-01-20,25,2011,5,133,71,978,0.4,-0.2,0,-1.1,0.2,-0.4,0.4,-1.3,-0.2,-1.2,-0.2,-0.4
"Sean Kuraly","SEAN.KURALY","8476374","19-20","BOS","C","L",1993-01-20,26,2011,5,133,69,917,0.7,-2.3,0,0,-0.3,0.2,0.7,-2.3,-0.1,-1.7,-0.3,-0.6
"Sean Kuraly","SEAN.KURALY","8476374","20-21","BOS","C","L",1993-01-20,27,2011,5,133,47,660.4,-1.1,-1.1,0,1.5,-0.2,0.2,-1.1,0.3,0,-0.8,-0.1,-0.3
"Sean Kuraly","SEAN.KURALY","8476374","21-22","CBJ","C","L",1993-01-20,28,2011,5,133,77,1221.2,2.6,1.4,-0.2,-2.7,-1.6,-0.3,2.4,-1.3,-2,-0.8,-0.1,-0.3
"Sean Kuraly","SEAN.KURALY","8476374","22-23","CBJ","C","L",1993-01-20,29,2011,5,133,71,1070.2,-1.8,-0.5,0.1,0.3,-0.9,-0.4,-1.7,-0.2,-1.3,-3.2,-0.5,-1
"Sean Monahan","SEAN.MONAHAN","8477497","13-14","CGY","C","L",1994-10-12,18,2013,1,6,75,1198.3,11.5,-0.5,-0.1,0.4,2.2,-1.6,11.4,-0.1,0.6,11.9,2.2,4.2
"Sean Monahan","SEAN.MONAHAN","8477497","14-15","CGY","C","L",1994-10-12,19,2013,1,6,81,1589,10.4,-4.7,4.9,0.1,2.9,-1.6,15.3,-4.6,1.3,12,2.3,4.4
"Sean Monahan","SEAN.MONAHAN","8477497","15-16","CGY","C","L",1994-10-12,20,2013,1,6,81,1552.8,9.7,-1.5,1.6,-1.2,1.9,-1.6,11.3,-2.7,0.3,8.8,1.7,3.3
"Sean Monahan","SEAN.MONAHAN","8477497","16-17","CGY","C","L",1994-10-12,21,2013,1,6,82,1441.3,7.5,-3.3,0.6,0.6,1.5,-1.1,8,-2.7,0.4,5.7,1.1,2.1
"Sean Monahan","SEAN.MONAHAN","8477497","17-18","CGY","C","L",1994-10-12,22,2013,1,6,74,1382.5,16.2,-4,2.8,-0.2,1,-1.2,19,-4.2,-0.2,14.6,2.8,5.4
"Sean Monahan","SEAN.MONAHAN","8477497","18-19","CGY","C","L",1994-10-12,23,2013,1,6,78,1486.3,9.4,-5.8,5.5,0,2.3,0.5,14.9,-5.8,2.8,12,2.2,4.2
"Sean Monahan","SEAN.MONAHAN","8477497","19-20","CGY","C","L",1994-10-12,24,2013,1,6,70,1266.4,1.9,-4.9,3.2,0,1.1,-1,5.1,-4.9,0.1,0.3,0.1,0.1
"Sean Monahan","SEAN.MONAHAN","8477497","20-21","CGY","C","L",1994-10-12,25,2013,1,6,50,882.9,-1.8,-0.1,1.5,0.5,1,-0.5,-0.2,0.4,0.5,0.6,0.1,0.2
"Sean Monahan","SEAN.MONAHAN","8477497","21-22","CGY","C","L",1994-10-12,26,2013,1,6,65,914.1,-3.6,0.9,3.1,0.1,-0.1,-0.3,-0.5,0.9,-0.4,0,0,0
"Sean Monahan","SEAN.MONAHAN","8477497","22-23","MTL","C","L",1994-10-12,27,2013,1,6,25,434.2,0.3,0.2,-0.4,-0.4,0.4,-0.7,-0.1,-0.2,-0.3,-0.6,-0.1,-0.2
"Sean O'Donnell","SEAN.O'DONNELL","8458637","07-08","ANA","D","L",1971-10-13,35,1991,6,123,82,1413.5,-1.5,0,0,2.3,0.9,-0.3,-1.5,2.3,0.6,1.4,0.3,0.5
"Sean O'Donnell","SEAN.O'DONNELL","8458637","08-09","L.A","D","L",1971-10-13,36,1991,6,123,82,1680,-1,2.7,0,-0.3,2.2,-1.8,-1,2.4,0.4,1.7,0.3,0.6
"Sean O'Donnell","SEAN.O'DONNELL","8458637","09-10","L.A","D","L",1971-10-13,37,1991,6,123,78,1461.6,0,2,0,-2.4,-0.3,-1.6,0,-0.5,-1.8,-2.3,-0.4,-0.8
"Sean O'Donnell","SEAN.O'DONNELL","8458637","10-11","PHI","D","L",1971-10-13,38,1991,6,123,81,1259.3,-1.8,-2.3,0,0.5,0.7,-1.2,-1.8,-1.8,-0.6,-4.3,-0.8,-1.5
"Sean O'Donnell","SEAN.O'DONNELL","8458637","11-12","CHI","D","L",1971-10-13,39,1991,6,123,51,689.1,-0.4,-2.9,0,0,0,-0.2,-0.4,-2.9,-0.1,-3.4,-0.6,-1.1
"Sean Walker","SEAN.WALKER","8480336","18-19","L.A","D","R",1994-11-13,23,2013,NA,NA,39,601.8,1.3,0.4,0,0,0.5,0.3,1.3,0.4,0.7,2.5,0.5,0.9
"Sean Walker","SEAN.WALKER","8480336","19-20","L.A","D","R",1994-11-13,24,2013,NA,NA,70,1318.6,5,-1,-0.2,1.9,0.3,-0.2,4.7,0.9,0.1,5.7,1,2
"Sean Walker","SEAN.WALKER","8480336","20-21","L.A","D","R",1994-11-13,25,2013,NA,NA,47,853.9,3.1,-0.9,-0.1,0.3,0.1,-0.7,3,-0.6,-0.6,1.9,0.3,0.6
"Sean Walker","SEAN.WALKER","8480336","21-22","L.A","D","R",1994-11-13,26,2013,NA,NA,6,110.2,0,-0.2,0,-0.1,-0.1,-0.1,0,-0.3,-0.2,-0.5,-0.1,-0.2
"Sean Walker","SEAN.WALKER","8480336","22-23","L.A","D","R",1994-11-13,27,2013,NA,NA,70,1038.5,2.4,-0.7,0.1,-0.5,-0.7,0.4,2.5,-1.1,-0.3,1,0.2,0.3
"Sebastian Aho","SEBASTIAN.AHO","8478427","16-17","CAR","R","L",1997-07-26,19,2015,2,35,82,1376.5,2.5,-0.9,3.2,0.1,0.7,1.4,5.7,-0.8,2.1,7.1,1.3,2.6
"Sebastian Aho","SEBASTIAN.AHO","8478427","17-18","CAR","R","L",1997-07-26,20,2015,2,35,78,1397.6,8.9,-1.8,2.8,0,1,0.7,11.8,-1.8,1.6,11.6,2.3,4.3
"Sebastian Aho","SEBASTIAN.AHO","8478427","18-19","CAR","R","L",1997-07-26,21,2015,2,35,82,1652.3,8.8,-2.5,-0.9,0.8,1.5,1.4,7.9,-1.7,2.9,9.2,1.7,3.2
"Sebastian Aho","SEBASTIAN.AHO","8478427","19-20","CAR","R","L",1997-07-26,22,2015,2,35,68,1320.5,10.8,-4,5.7,0.4,0.3,0,16.5,-3.6,0.3,13.2,2.4,4.5
"Sebastian Aho","SEBASTIAN.AHO","8478427","20-21","CAR","R","L",1997-07-26,23,2015,2,35,56,1089.9,8.4,0.3,3.3,0.7,-0.2,0.1,11.7,1,-0.1,12.6,2.3,4.2
"Sebastian Aho","SEBASTIAN.AHO","8478427","21-22","CAR","C/R","L",1997-07-26,24,2015,2,35,79,1497.3,5.2,-0.2,6.5,2.5,0,1.9,11.7,2.2,2,15.9,2.8,5.3
"Sebastian Aho","SEBASTIAN.AHO","8478427","22-23","CAR","C","L",1997-07-26,25,2015,2,35,75,1462.4,17,0.6,2.8,1.7,-0.1,2.1,19.8,2.3,2,24.1,4.1,7.8
"Sebastian Aho (D)","SEBASTIAN.AHO2","8480222","17-18","NYI","D","L",1996-02-17,21,2017,5,139,22,357.4,-1.1,-1.1,0.2,0,0.2,0.3,-0.9,-1.1,0.5,-1.5,-0.3,-0.6
"Sebastian Aho (D)","SEBASTIAN.AHO2","8480222","21-22","NYI","D","L",1996-02-17,25,2017,5,139,36,592.4,-1.4,-1.3,-0.2,0,0.2,1,-1.7,-1.2,1.2,-1.7,-0.3,-0.6
"Sebastian Aho (D)","SEBASTIAN.AHO2","8480222","22-23","NYI","D","L",1996-02-17,26,2017,5,139,71,1190.6,4.7,5.6,-0.7,0.1,0.4,1.9,4.1,5.7,2.3,12,2,3.9
"Sergei Brylin","SERGEI.BRYLIN","8458978","07-08","N.J","C","L",1974-01-13,33,1992,2,42,82,1110.6,0.6,4.8,-0.4,-1.2,1.7,-1.8,0.2,3.7,-0.1,3.7,0.7,1.3
"Sergei Fedorov","SERGEI.FEDOROV","8446788","07-08","CBJ","C","L",1969-12-13,37,1989,4,74,50,873.1,-0.3,2.5,2.4,-0.7,-0.1,-0.3,2.1,1.8,-0.4,3.6,0.6,1.2
"Sergei Fedorov","SERGEI.FEDOROV","8446788","07-08","WSH","C","L",1969-12-13,37,1989,4,74,18,328.8,-0.8,-0.5,0.9,0.8,0.5,-0.3,0.1,0.2,0.1,0.5,0.1,0.2
"Sergei Fedorov","SERGEI.FEDOROV","8446788","08-09","WSH","C","L",1969-12-13,38,1989,4,74,52,858.7,7.1,2,-2.1,-0.2,-1.5,-1.8,5,1.8,-3.4,3.5,0.6,1.2
"Sergei Gonchar","SERGEI.GONCHAR","8458951","07-08","PIT","D","L",1974-04-13,33,1992,1,14,78,2022.1,5.3,-0.4,5.8,-0.3,0.2,-1.4,11.1,-0.7,-1.2,9.3,1.7,3.2
"Sergei Gonchar","SERGEI.GONCHAR","8458951","08-09","PIT","D","L",1974-04-13,34,1992,1,14,25,630.2,1,-1.6,2.6,1.3,0.3,-0.4,3.6,-0.3,-0.1,3.1,0.6,1.1
"Sergei Gonchar","SERGEI.GONCHAR","8458951","09-10","PIT","D","L",1974-04-13,35,1992,1,14,61,1485,7,1.4,5.3,0.3,-0.6,-0.3,12.3,1.8,-0.9,13.2,2.4,4.6
"Sergei Gonchar","SERGEI.GONCHAR","8458951","10-11","OTT","D","L",1974-04-13,36,1992,1,14,67,1553.9,0.2,2.2,4.2,-1.4,1.6,0.2,4.4,0.8,1.8,7,1.3,2.4
"Sergei Gonchar","SERGEI.GONCHAR","8458951","11-12","OTT","D","L",1974-04-13,37,1992,1,14,74,1646.7,-0.9,-0.5,0.9,1.1,-0.5,-1.5,0,0.6,-2,-1.4,-0.2,-0.4
"Sergei Gonchar","SERGEI.GONCHAR","8458951","12-13","OTT","D","L",1974-04-13,38,1992,1,14,45,1080.3,-0.3,-0.8,0.6,-0.2,0.2,-0.8,0.3,-0.9,-0.6,-1.2,-0.2,-0.4
"Sergei Gonchar","SERGEI.GONCHAR","8458951","13-14","DAL","D","L",1974-04-13,39,1992,1,14,76,1338.4,1.8,-4.6,0.3,-0.2,1,-0.2,2,-4.8,0.8,-2,-0.4,-0.7
"Sergei Gonchar","SERGEI.GONCHAR","8458951","14-15","MTL","D","L",1974-04-13,40,1992,1,14,45,810,-0.9,0.1,-0.3,-0.4,0.4,-0.7,-1.2,-0.3,-0.3,-1.8,-0.3,-0.7
"Sergei Kostitsyn","SERGEI.KOSTITSYN","8471859","07-08","MTL","L","L",1987-03-20,20,2005,7,200,52,747.3,1.9,-1.8,0.5,-0.5,-1.1,0.9,2.4,-2.3,-0.2,-0.1,0,0
"Sergei Kostitsyn","SERGEI.KOSTITSYN","8471859","08-09","MTL","L","L",1987-03-20,21,2005,7,200,56,792,-2,-2.4,1.3,0.7,-0.2,-0.5,-0.7,-1.7,-0.8,-3.2,-0.6,-1.1
"Sergei Kostitsyn","SERGEI.KOSTITSYN","8471859","09-10","MTL","L","L",1987-03-20,22,2005,7,200,47,666,3.7,-2.3,0,0.9,1.1,-0.3,3.7,-1.4,0.7,3,0.6,1.1
"Sergei Kostitsyn","SERGEI.KOSTITSYN","8471859","10-11","NSH","L","L",1987-03-20,23,2005,7,200,77,1169.6,9,-3.1,1.9,1.2,1.1,-0.8,10.9,-1.9,0.3,9.3,1.7,3.2
"Sergei Kostitsyn","SERGEI.KOSTITSYN","8471859","11-12","NSH","L","L",1987-03-20,24,2005,7,200,75,1235.1,9,3.2,-1,0.4,0.3,-1.4,7.9,3.6,-1.1,10.5,1.8,3.4
"Sergei Kostitsyn","SERGEI.KOSTITSYN","8471859","12-13","NSH","L","L",1987-03-20,25,2005,7,200,46,768.4,0.7,1.1,-0.3,0.2,0.6,-0.5,0.4,1.3,0.1,1.8,0.3,0.6
"Sergei Plotnikov","SERGEI.PLOTNIKOV","8478928","15-16","ARI","L","L",1990-06-03,25,2008,NA,NA,13,134.8,-0.3,-0.3,0,0,-0.1,0.1,-0.3,-0.3,0,-0.6,-0.1,-0.2
"Sergei Plotnikov","SERGEI.PLOTNIKOV","8478928","15-16","PIT","L","L",1990-06-03,25,2008,NA,NA,32,309.8,-1.4,1,0,0,-0.7,0.4,-1.4,1,-0.3,-0.6,-0.1,-0.2
"Sergei Samsonov","SERGEI.SAMSONOV","8466035","07-08","CAR","L","R",1978-10-27,28,1997,1,8,38,685.5,6.2,0.8,2.1,0,1.4,-1.9,8.2,0.8,-0.5,8.5,1.5,3
"Sergei Samsonov","SERGEI.SAMSONOV","8466035","07-08","CHI","L","R",1978-10-27,28,1997,1,8,22,270,-1.9,-0.6,0.2,0,0.2,0.4,-1.7,-0.6,0.6,-1.7,-0.3,-0.6
"Sergei Samsonov","SERGEI.SAMSONOV","8466035","08-09","CAR","L","R",1978-10-27,29,1997,1,8,81,1402.6,3.6,-6.3,1.2,0,1.7,-1.1,4.8,-6.3,0.7,-0.8,-0.1,-0.3
"Sergei Samsonov","SERGEI.SAMSONOV","8466035","09-10","CAR","L","R",1978-10-27,30,1997,1,8,71,943.3,6,-1.8,-1,0,-0.1,-1.1,4.9,-1.8,-1.2,1.9,0.3,0.7
"Sergei Samsonov","SERGEI.SAMSONOV","8466035","10-11","CAR","L","R",1978-10-27,31,1997,1,8,57,803.7,1,0.5,2.3,0,1,-1.2,3.3,0.5,-0.1,3.7,0.7,1.3
"Sergei Samsonov","SERGEI.SAMSONOV","8466035","10-11","FLA","L","R",1978-10-27,31,1997,1,8,20,384.5,0.3,-0.9,0.3,-0.1,0.8,0,0.7,-1,0.8,0.5,0.1,0.2
"Sergei Shirokov","SERGEI.SHIROKOV","8473488","09-10","VAN","R","R",1986-03-10,23,2006,6,163,6,76.9,-0.4,-0.3,-0.1,0,0,0.9,-0.5,-0.3,0.9,0.1,0,0
"Sergei Zubov","SERGEI.ZUBOV","8458494","07-08","DAL","D","R",1970-07-22,37,1990,5,85,46,1182,-1,0.8,0.4,1.5,2.5,-0.4,-0.6,2.4,2,3.8,0.7,1.3
"Sergei Zubov","SERGEI.ZUBOV","8458494","08-09","DAL","D","R",1970-07-22,38,1990,5,85,10,242.9,0.5,-0.2,-0.8,0.4,0.7,0.1,-0.2,0.2,0.8,0.7,0.1,0.2
"Sergey Kalinin","SERGEY.KALININ","8478566","15-16","N.J","C","L",1991-03-17,24,2009,NA,NA,78,1039.8,-0.1,-1.9,0.1,0.5,0,0.9,0,-1.3,0.9,-0.4,-0.1,-0.2
"Sergey Kalinin","SERGEY.KALININ","8478566","16-17","N.J","C","L",1991-03-17,25,2009,NA,NA,43,550.1,-1.5,1.9,0,-0.6,0.1,-0.5,-1.6,1.4,-0.4,-0.6,-0.1,-0.2
"Seth Griffith","SETH.GRIFFITH","8476495","14-15","BOS","C","R",1993-01-04,21,2012,5,131,30,403.3,1,-0.3,0,0,0.5,-0.7,1,-0.3,-0.2,0.5,0.1,0.2
"Seth Griffith","SETH.GRIFFITH","8476495","16-17","FLA","C","R",1993-01-04,23,2012,5,131,21,277.2,0.4,0.1,0.1,0,0,0,0.5,0.1,0,0.6,0.1,0.2
"Seth Griffith","SETH.GRIFFITH","8476495","17-18","BUF","C","R",1993-01-04,24,2012,5,131,21,221.9,0.2,0.8,-0.1,0,-0.1,-0.2,0.1,0.8,-0.2,0.7,0.1,0.3
"Seth Helgeson","SETH.HELGESON","8475274","14-15","N.J","D","L",1990-10-08,23,2009,4,114,22,296.2,-0.4,-0.7,0,0.7,0.1,-0.3,-0.4,0,-0.2,-0.6,-0.1,-0.2
"Seth Helgeson","SETH.HELGESON","8475274","15-16","N.J","D","L",1990-10-08,24,2009,4,114,19,265.2,-1.1,-0.8,0,0.1,-0.3,-0.1,-1.1,-0.6,-0.4,-2.1,-0.4,-0.8
"Seth Helgeson","SETH.HELGESON","8475274","16-17","N.J","D","L",1990-10-08,25,2009,4,114,9,121.2,0.8,0.4,0,0.1,0.3,-0.1,0.8,0.5,0.1,1.4,0.3,0.5
"Seth Jarvis","SETH.JARVIS","8482093","21-22","CAR","C","R",2002-02-01,19,2020,1,13,68,943.5,9.5,0.8,0.6,0,0.5,-0.1,10.1,0.8,0.4,11.4,2,3.8
"Seth Jarvis","SETH.JARVIS","8482093","22-23","CAR","C","R",2002-02-01,20,2020,1,13,82,1329,1,3,-1.9,0.1,1.9,-0.2,-0.9,3.1,1.7,3.9,0.7,1.3
"Seth Jones","SETH.JONES","8477495","13-14","NSH","D","R",1994-10-03,18,2013,1,4,77,1510.3,0.9,2,1,-0.9,1.3,0.4,1.8,1.2,1.7,4.7,0.9,1.7
"Seth Jones","SETH.JONES","8477495","14-15","NSH","D","R",1994-10-03,19,2013,1,4,82,1630.4,3.3,5.1,0,0.3,1.7,0.9,3.3,5.3,2.6,11.3,2.2,4.1
"Seth Jones","SETH.JONES","8477495","15-16","CBJ","D","R",1994-10-03,20,2013,1,4,41,1002.5,3.5,-5.1,1.6,1.6,1.1,1.4,5.1,-3.5,2.5,4.1,0.8,1.5
"Seth Jones","SETH.JONES","8477495","15-16","NSH","D","R",1994-10-03,20,2013,1,4,40,785.7,-2.3,1.7,-0.5,0.4,0.8,0.7,-2.8,2.1,1.5,0.8,0.2,0.3
"Seth Jones","SETH.JONES","8477495","16-17","CBJ","D","R",1994-10-03,21,2013,1,4,75,1755.1,8.8,2.7,-0.5,1.2,1.7,0,8.3,3.9,1.7,13.9,2.6,5
"Seth Jones","SETH.JONES","8477495","17-18","CBJ","D","R",1994-10-03,22,2013,1,4,78,1918.9,1.9,3.2,5.4,0.4,1.8,1.2,7.3,3.6,3,13.9,2.7,5.2
"Seth Jones","SETH.JONES","8477495","18-19","CBJ","D","R",1994-10-03,23,2013,1,4,75,1936.7,4.8,3.4,-2.6,0.1,1.7,-0.2,2.2,3.6,1.5,7.3,1.4,2.5
"Seth Jones","SETH.JONES","8477495","19-20","CBJ","D","R",1994-10-03,24,2013,1,4,56,1415.7,-1.1,1.4,1.1,0.8,1.2,-0.6,0,2.3,0.5,2.8,0.5,0.9
"Seth Jones","SETH.JONES","8477495","20-21","CBJ","D","R",1994-10-03,25,2013,1,4,56,1412.7,-3.8,-3.1,1.7,-0.4,0.4,-0.5,-2.1,-3.5,-0.1,-5.7,-1,-1.9
"Seth Jones","SETH.JONES","8477495","21-22","CHI","D","R",1994-10-03,26,2013,1,4,78,2044.7,-1.3,5.1,-0.3,0,2.1,-0.3,-1.6,5.1,1.8,5.3,0.9,1.8
"Seth Jones","SETH.JONES","8477495","22-23","CHI","D","R",1994-10-03,27,2013,1,4,72,1760.7,9.7,-0.1,-0.2,3.1,1.5,-0.2,9.6,3,1.3,13.8,2.3,4.4
"Shane Doan","SHANE.DOAN","8462038","07-08","ARI","R","R",1976-10-10,30,1995,1,7,80,1660.5,9.8,-2.5,2.2,0.6,2.2,1.9,12,-1.8,4,14.2,2.6,4.9
"Shane Doan","SHANE.DOAN","8462038","08-09","ARI","R","R",1976-10-10,31,1995,1,7,81,1642.6,11.3,-0.6,2.1,-0.6,1.1,-1.3,13.3,-1.2,-0.2,12,2.2,4.2
"Shane Doan","SHANE.DOAN","8462038","09-10","ARI","R","R",1976-10-10,32,1995,1,7,82,1570.7,4,2.3,0,1.5,1.3,0.2,4,3.7,1.5,9.2,1.7,3.2
"Shane Doan","SHANE.DOAN","8462038","10-11","ARI","R","R",1976-10-10,33,1995,1,7,72,1388.9,-0.3,-1.7,5.1,0.6,-0.9,-0.4,4.9,-1.1,-1.3,2.5,0.4,0.8
"Shane Doan","SHANE.DOAN","8462038","11-12","ARI","R","R",1976-10-10,34,1995,1,7,79,1547.4,9.6,1.8,0.3,0.5,1.1,-0.2,9.9,2.3,0.8,13.1,2.3,4.2
"Shane Doan","SHANE.DOAN","8462038","12-13","ARI","R","R",1976-10-10,35,1995,1,7,48,866.6,6.7,0.2,-1.8,0,-0.6,-0.1,4.9,0.2,-0.7,4.4,0.8,1.5
